dfbl_id_key,dt_batch_start,dt_batch_end,dt_probe_from,dt_probe_to,int_batch_status,chv_job_name
1,21:37.9,NULL,00:00.0,59:59.0,-1,JB_BMS_DAILY
2,29:30.7,NULL,00:00.0,59:59.0,-1,JB_BMS_DAILY
3,32:40.6,NULL,00:00.0,59:59.0,-1,JB_BMS_DAILY
4,40:23.2,NULL,00:00.0,59:59.0,-1,JB_BMS_DAILY
10,37:00.3,NULL,37:10.6,59:59.0,-1,JB_BMS_DAILY
12,56:51.0,16:36.2,00:00.0,59:59.0,0,JB_TAM_WEEKLY
13,43:19.7,08:10.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
14,39:13.3,54:13.7,00:00.0,59:59.0,0,JB_BMS_DAILY
19,23:39.0,NULL,01:28.7,59:59.0,-1,JB_TAM_WEEKLY
20,26:02.0,NULL,01:28.7,59:59.0,-1,JB_TAM_WEEKLY
21,32:52.8,NULL,01:28.7,59:59.0,-1,JB_TAM_WEEKLY
22,58:45.1,NULL,01:28.7,59:59.0,-1,JB_TAM_WEEKLY
23,35:12.4,NULL,01:28.7,59:59.0,-1,JB_TAM_WEEKLY
24,36:41.2,NULL,01:28.7,59:59.0,-1,JB_TAM_WEEKLY
27,31:50.5,05:16.8,00:00.0,31:50.5,0,JB_TAM_WEEKLY
29,29:05.9,NULL,31:51.5,29:05.9,-1,JB_TAM_WEEKLY
30,30:35.4,12:45.9,31:51.5,30:35.4,0,JB_TAM_WEEKLY
33,23:40.9,42:02.2,30:36.4,59:59.0,0,JB_TAM_WEEKLY
35,10:45.4,33:01.8,31:37.9,10:45.4,0,JB_TAM_WEEKLY
37,19:39.3,36:19.2,57:15.7,59:59.0,0,JB_BMS_DAILY
38,24:51.3,NULL,00:00.0,59:59.0,-1,JB_MONTHLY_BUDGET_REVENUE
42,17:12.6,17:15.3,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_GRP
43,17:29.1,17:31.7,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
44,23:35.0,23:37.8,00:00.0,23:35.0,0,JB_MONTHLY_BUDGET_REVENUE
45,13:55.8,31:45.9,00:00.0,59:59.0,0,JB_BMS_DAILY
46,46:55.4,18:41.5,00:00.0,46:55.4,0,JB_BMS_DAILY
47,22:56.2,44:32.3,46:56.4,59:59.0,0,JB_BMS_DAILY
50,59:08.4,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
51,09:10.5,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
52,15:53.7,43:45.6,00:00.0,59:59.0,0,JB_TAM_WEEKLY
53,45:16.3,07:21.0,00:00.0,45:16.3,0,JB_TAM_WEEKLY
54,19:54.7,46:00.9,45:17.3,19:54.7,0,JB_TAM_WEEKLY
55,00:18.9,30:20.5,19:55.7,00:18.9,0,JB_TAM_WEEKLY
56,34:34.9,52:46.6,00:19.9,59:59.0,0,JB_TAM_WEEKLY
57,07:27.1,NULL,00:00.0,07:27.1,-1,JB_TAM_WEEKLY
59,58:44.7,21:02.7,42:34.5,58:44.7,0,JB_TAM_WEEKLY
60,25:47.0,NULL,58:45.7,25:47.0,-1,JB_TAM_WEEKLY
62,09:06.0,31:28.8,58:45.7,09:06.0,0,JB_TAM_WEEKLY
65,14:41.1,48:27.1,18:20.0,14:41.1,0,JB_TAM_WEEKLY
69,19:05.9,19:08.6,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
70,20:07.5,20:10.2,00:00.0,20:07.5,0,JB_MONTHLY_BUDGET_REVENUE
71,56:52.2,56:55.0,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_GRP
73,10:08.0,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
74,42:55.8,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
75,15:43.4,07:48.4,00:00.0,59:59.0,0,JB_TAM_WEEKLY
77,50:18.9,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
78,20:24.4,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
79,37:59.9,04:26.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
81,39:39.6,05:17.0,10:32.0,39:39.6,0,JB_TAM_WEEKLY
82,51:06.5,26:57.8,39:40.6,59:59.0,0,JB_TAM_WEEKLY
83,40:53.6,08:26.5,00:00.0,40:53.6,0,JB_TAM_WEEKLY
86,34:33.3,NULL,10:53.9,34:33.3,-1,JB_TAM_WEEKLY
88,38:02.7,NULL,52:59.6,38:02.7,-1,JB_TAM_WEEKLY
89,58:37.7,22:28.8,52:59.6,58:37.7,0,JB_TAM_WEEKLY
92,23:51.3,45:12.0,59:42.9,23:51.3,0,JB_TAM_WEEKLY
93,47:56.8,NULL,23:52.3,47:56.8,-1,JB_TAM_WEEKLY
94,49:35.4,10:17.0,23:52.3,49:35.4,0,JB_TAM_WEEKLY
98,58:59.6,26:28.9,22:03.6,58:59.6,0,JB_TAM_WEEKLY
99,47:45.2,08:18.2,59:00.6,47:45.2,0,JB_TAM_WEEKLY
101,39:44.8,02:10.4,14:26.1,39:44.8,0,JB_TAM_WEEKLY
102,03:49.5,27:25.2,39:45.8,03:49.5,0,JB_TAM_WEEKLY
103,06:20.6,31:12.9,03:50.5,06:20.6,0,JB_TAM_WEEKLY
104,59:05.7,25:09.7,06:21.6,59:05.7,0,JB_TAM_WEEKLY
105,50:44.2,19:02.4,59:06.7,50:44.2,0,JB_TAM_WEEKLY
107,19:25.3,52:09.8,30:07.1,19:25.3,0,JB_TAM_WEEKLY
108,55:05.0,27:30.9,19:26.3,55:05.0,0,JB_TAM_WEEKLY
110,59:27.0,31:12.6,20:15.5,59:27.0,0,JB_TAM_WEEKLY
111,40:20.4,10:55.9,59:28.0,40:20.4,0,JB_TAM_WEEKLY
112,19:49.8,51:00.4,40:21.4,19:49.8,0,JB_TAM_WEEKLY
113,53:18.8,25:20.4,19:50.8,53:18.8,0,JB_TAM_WEEKLY
114,16:47.6,48:54.2,53:19.8,59:59.0,0,JB_TAM_WEEKLY
116,00:53.3,41:50.6,11:41.4,00:53.3,0,JB_TAM_WEEKLY
117,58:15.2,33:21.6,00:54.3,58:15.2,0,JB_TAM_WEEKLY
118,40:54.9,17:37.5,58:16.2,40:54.9,0,JB_TAM_WEEKLY
119,37:09.0,16:53.8,40:55.9,37:09.0,0,JB_TAM_WEEKLY
121,00:58.2,41:31.5,14:04.9,00:58.2,0,JB_TAM_WEEKLY
123,04:08.8,41:02.0,42:16.2,04:08.8,0,JB_TAM_WEEKLY
124,13:12.5,45:42.9,04:09.8,59:59.0,0,JB_TAM_WEEKLY
125,48:27.5,14:30.4,00:00.0,48:27.5,0,JB_TAM_WEEKLY
127,23:45.0,52:04.2,43:02.8,23:45.0,0,JB_TAM_WEEKLY
128,08:55.4,41:55.4,23:46.0,08:55.4,0,JB_TAM_WEEKLY
129,02:55.8,43:07.4,08:56.4,02:55.8,0,JB_TAM_WEEKLY
131,50:05.5,27:00.6,10:31.2,50:05.5,0,JB_TAM_WEEKLY
132,28:29.5,38:14.6,50:06.5,28:29.5,0,JB_TAM_WEEKLY
133,40:51.2,02:28.2,00:00.0,59:59.0,0,JB_BMS_DAILY
134,00:54.7,46:12.9,00:00.0,00:54.7,0,JB_BMS_DAILY
136,24:10.8,24:16.4,20:08.5,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
137,25:54.6,25:57.5,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
138,06:28.7,06:31.2,00:00.0,06:28.7,0,JB_MONTHLY_BUDGET_REVENUE
139,59:21.5,27:41.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
140,50:31.2,02:25.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
142,35:47.7,02:13.4,00:55.7,59:59.0,0,JB_BMS_DAILY
144,22:58.5,NULL,33:22.2,59:59.0,-1,JB_TAM_WEEKLY
146,08:51.4,39:35.7,00:00.0,08:51.4,0,JB_TAM_WEEKLY
148,35:13.9,37:35.8,03:10.9,35:13.9,0,JB_TAM_WEEKLY
149,59:56.4,00:14.4,35:14.9,59:56.4,0,JB_TAM_WEEKLY
150,07:01.6,07:08.2,59:57.4,07:01.6,0,JB_TAM_WEEKLY
151,33:40.5,48:01.6,07:02.6,33:40.5,0,JB_TAM_WEEKLY
154,07:06.1,14:52.0,00:00.0,07:06.1,0,JB_TAM_WEEKLY
156,04:24.2,26:32.1,07:07.1,04:24.2,0,JB_TAM_WEEKLY
157,49:19.1,17:05.2,04:25.2,49:19.1,0,JB_TAM_WEEKLY
159,13:38.8,52:47.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
160,40:29.0,35:25.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
161,06:10.1,32:03.0,00:00.0,06:10.1,0,JB_TAM_WEEKLY
162,33:35.3,52:46.5,47:17.9,59:59.0,0,JB_BMS_DAILY
163,09:56.2,27:51.1,00:00.0,59:59.0,0,JB_BMS_DAILY
166,00:14.8,18:06.2,00:00.0,59:59.0,0,JB_BMS_DAILY
167,00:45.3,17:46.3,00:00.0,59:59.0,0,JB_BMS_DAILY
168,00:17.4,17:14.7,00:00.0,59:59.0,0,JB_BMS_DAILY
169,00:43.4,17:51.0,00:00.0,59:59.0,0,JB_BMS_DAILY
170,01:11.1,18:03.6,00:00.0,59:59.0,0,JB_BMS_DAILY
174,00:56.8,17:14.3,00:00.0,59:59.0,0,JB_BMS_DAILY
176,54:26.3,11:41.7,00:00.0,54:26.3,0,JB_BMS_DAILY
178,00:26.5,18:02.6,00:00.0,59:59.0,0,JB_BMS_DAILY
179,00:38.8,17:52.4,00:00.0,59:59.0,0,JB_BMS_DAILY
181,00:38.6,18:28.3,00:00.0,59:59.0,0,JB_BMS_DAILY
5,46:34.1,NULL,00:00.0,59:59.0,-1,JB_BMS_DAILY
6,05:12.5,NULL,00:00.0,59:59.0,-1,JB_BMS_DAILY
7,21:28.1,39:55.2,00:00.0,59:59.0,0,JB_BMS_DAILY
8,24:09.5,45:11.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
9,37:09.6,53:24.4,00:00.0,37:09.6,0,JB_BMS_DAILY
11,40:54.1,55:46.5,37:10.6,59:59.0,0,JB_BMS_DAILY
15,56:28.5,22:44.7,00:00.0,56:28.5,0,JB_TAM_WEEKLY
16,01:27.7,29:46.1,56:29.5,01:27.7,0,JB_TAM_WEEKLY
49,56:31.5,19:30.8,00:00.0,59:59.0,0,JB_BMS_DAILY
68,20:40.5,05:26.3,00:00.0,59:59.0,0,JB_BMS_DAILY
147,03:09.9,05:31.9,08:52.4,03:09.9,0,JB_TAM_WEEKLY
152,59:02.1,02:58.5,33:41.5,59:02.1,0,JB_TAM_WEEKLY
155,29:20.0,NULL,07:07.1,29:20.0,-1,JB_TAM_WEEKLY
158,37:00.9,14:59.4,49:20.1,59:59.0,0,JB_TAM_WEEKLY
164,00:50.9,18:12.5,00:00.0,59:59.0,0,JB_BMS_DAILY
165,00:39.8,17:59.0,00:00.0,59:59.0,0,JB_BMS_DAILY
171,01:03.6,17:59.5,00:00.0,59:59.0,0,JB_BMS_DAILY
182,00:16.2,16:43.0,00:00.0,59:59.0,0,JB_BMS_DAILY
184,01:05.9,18:17.9,00:00.0,01:05.9,0,JB_BMS_DAILY
185,00:31.0,18:32.9,01:06.9,59:59.0,0,JB_BMS_DAILY
186,00:52.7,17:26.6,00:00.0,59:59.0,0,JB_BMS_DAILY
187,05:56.2,23:09.5,00:00.0,05:56.2,0,JB_BMS_DAILY
188,00:27.3,18:27.4,05:57.2,59:59.0,0,JB_BMS_DAILY
191,00:38.0,17:57.0,00:00.0,59:59.0,0,JB_BMS_DAILY
193,01:13.6,18:20.1,00:00.0,59:59.0,0,JB_BMS_DAILY
198,01:02.2,18:47.2,00:00.0,59:59.0,0,JB_BMS_DAILY
199,00:36.7,18:30.9,00:00.0,59:59.0,0,JB_BMS_DAILY
200,01:10.9,17:43.4,00:00.0,59:59.0,0,JB_BMS_DAILY
201,00:53.8,18:44.5,00:00.0,59:59.0,0,JB_BMS_DAILY
203,00:55.2,19:06.4,00:00.0,59:59.0,0,JB_BMS_DAILY
205,00:26.5,17:23.7,00:00.0,59:59.0,0,JB_BMS_DAILY
206,28:08.4,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
208,41:13.6,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
209,49:38.9,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
210,58:41.7,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
211,10:12.5,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
212,29:50.8,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
220,00:55.0,18:54.8,00:00.0,59:59.0,0,JB_BMS_DAILY
221,00:25.0,17:48.6,00:00.0,59:59.0,0,JB_BMS_DAILY
222,01:16.7,19:06.0,00:00.0,59:59.0,0,JB_BMS_DAILY
224,00:36.4,17:37.0,00:00.0,59:59.0,0,JB_BMS_DAILY
227,11:21.7,22:26.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
228,55:37.8,00:07.7,00:00.0,55:37.8,0,JB_TAM_WEEKLY
230,00:28.9,17:13.2,00:00.0,59:59.0,0,JB_BMS_DAILY
231,00:21.6,16:53.3,00:00.0,59:59.0,0,JB_BMS_DAILY
234,00:37.8,10:42.0,55:38.8,59:59.0,0,JB_TAM_WEEKLY
235,00:58.9,17:45.1,00:00.0,59:59.0,0,JB_BMS_DAILY
240,00:20.1,17:27.0,00:00.0,59:59.0,0,JB_BMS_DAILY
241,00:53.0,18:12.5,00:00.0,59:59.0,0,JB_BMS_DAILY
243,11:28.9,25:23.9,00:00.0,59:59.0,0,JB_TAM_WEEKLY
245,00:31.5,19:09.5,00:00.0,59:59.0,0,JB_BMS_DAILY
249,00:28.8,18:26.4,00:00.0,59:59.0,0,JB_BMS_DAILY
251,41:15.2,00:10.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
253,00:15.5,18:19.5,00:00.0,59:59.0,0,JB_BMS_DAILY
254,00:57.4,18:40.6,00:00.0,59:59.0,0,JB_BMS_DAILY
256,00:14.8,16:42.3,00:00.0,59:59.0,0,JB_BMS_DAILY
257,00:49.7,17:42.0,00:00.0,59:59.0,0,JB_BMS_DAILY
258,00:36.8,17:08.3,00:00.0,59:59.0,0,JB_BMS_DAILY
259,41:59.2,54:19.0,00:00.0,59:59.0,0,JB_TAM_WEEKLY
260,01:09.6,18:45.2,00:00.0,59:59.0,0,JB_BMS_DAILY
261,00:59.0,18:19.4,00:00.0,59:59.0,0,JB_BMS_DAILY
262,00:23.4,17:49.3,00:00.0,59:59.0,0,JB_BMS_DAILY
263,01:15.4,17:46.1,00:00.0,59:59.0,0,JB_BMS_DAILY
264,01:05.3,17:17.0,00:00.0,59:59.0,0,JB_BMS_DAILY
265,00:24.4,17:22.4,00:00.0,59:59.0,0,JB_BMS_DAILY
268,00:41.3,17:43.7,00:00.0,59:59.0,0,JB_BMS_DAILY
271,00:52.9,18:26.9,00:00.0,59:59.0,0,JB_BMS_DAILY
273,00:16.9,16:31.1,00:00.0,59:59.0,0,JB_BMS_DAILY
274,00:41.6,18:24.4,00:00.0,59:59.0,0,JB_BMS_DAILY
275,34:14.0,46:45.0,00:00.0,59:59.0,0,JB_TAM_WEEKLY
276,00:33.4,17:26.1,00:00.0,59:59.0,0,JB_BMS_DAILY
281,01:13.4,19:05.4,00:00.0,59:59.0,0,JB_BMS_DAILY
284,54:55.7,08:30.2,00:00.0,59:59.0,0,JB_TAM_WEEKLY
285,52:07.8,21:06.3,00:00.0,52:07.8,0,JB_TAM_WEEKLY
288,00:37.7,17:29.5,00:00.0,59:59.0,0,JB_BMS_DAILY
289,00:21.8,18:29.4,00:00.0,59:59.0,0,JB_BMS_DAILY
300,00:24.4,17:30.0,00:00.0,59:59.0,0,JB_BMS_DAILY
305,00:45.0,20:13.8,00:00.0,59:59.0,0,JB_BMS_DAILY
314,01:09.4,18:22.0,00:00.0,59:59.0,0,JB_BMS_DAILY
316,00:42.3,19:39.2,00:00.0,59:59.0,0,JB_BMS_DAILY
319,00:20.7,18:37.6,00:00.0,59:59.0,0,JB_BMS_DAILY
320,00:26.0,18:37.3,00:00.0,59:59.0,0,JB_BMS_DAILY
322,00:59.4,18:33.5,00:00.0,59:59.0,0,JB_BMS_DAILY
323,00:59.0,19:53.7,00:00.0,59:59.0,0,JB_BMS_DAILY
324,00:36.9,17:59.8,00:00.0,59:59.0,0,JB_BMS_DAILY
325,01:04.2,18:43.8,00:00.0,59:59.0,0,JB_BMS_DAILY
326,19:56.8,33:35.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
327,00:32.8,18:09.4,00:00.0,59:59.0,0,JB_BMS_DAILY
329,00:28.0,18:37.8,00:00.0,59:59.0,0,JB_BMS_DAILY
330,01:02.1,18:09.5,00:00.0,59:59.0,0,JB_BMS_DAILY
331,00:52.7,18:18.5,00:00.0,59:59.0,0,JB_BMS_DAILY
333,00:28.5,17:26.7,00:00.0,59:59.0,0,JB_BMS_DAILY
336,00:53.7,20:51.4,00:00.0,59:59.0,0,JB_BMS_DAILY
338,00:54.6,17:43.6,00:00.0,59:59.0,0,JB_BMS_DAILY
339,00:28.8,17:46.7,00:00.0,59:59.0,0,JB_BMS_DAILY
342,21:59.7,41:27.7,00:00.0,59:59.0,0,JB_TAM_WEEKLY
343,19:28.1,31:32.4,00:00.0,59:59.0,0,JB_TAM_WEEKLY
344,40:04.5,00:18.8,00:00.0,59:59.0,0,JB_BMS_DAILY
347,00:23.0,18:53.4,00:00.0,59:59.0,0,JB_BMS_DAILY
348,01:06.9,18:47.5,00:00.0,59:59.0,0,JB_BMS_DAILY
354,00:27.7,18:07.3,00:00.0,59:59.0,0,JB_BMS_DAILY
355,00:57.1,18:45.8,00:00.0,59:59.0,0,JB_BMS_DAILY
356,00:54.6,21:11.0,00:00.0,59:59.0,0,JB_BMS_DAILY
360,00:38.9,18:42.5,00:00.0,59:59.0,0,JB_BMS_DAILY
362,41:41.5,42:58.9,00:00.0,41:41.5,0,JB_TAM_WEEKLY
365,00:26.4,19:25.4,00:00.0,59:59.0,0,JB_BMS_DAILY
366,00:53.9,18:05.3,00:00.0,59:59.0,0,JB_BMS_DAILY
368,01:11.8,18:32.5,00:00.0,59:59.0,0,JB_BMS_DAILY
369,01:03.2,18:47.8,00:00.0,59:59.0,0,JB_BMS_DAILY
370,25:15.7,37:25.4,41:42.5,59:59.0,0,JB_TAM_WEEKLY
371,00:59.3,19:53.1,00:00.0,59:59.0,0,JB_BMS_DAILY
374,00:23.7,17:17.0,00:00.0,59:59.0,0,JB_BMS_DAILY
375,01:11.4,18:04.9,00:00.0,59:59.0,0,JB_BMS_DAILY
377,00:43.7,18:05.3,50:05.0,59:59.0,0,JB_BMS_DAILY
379,00:55.9,18:16.9,00:00.0,59:59.0,0,JB_BMS_DAILY
380,23:00.9,35:29.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
381,00:44.2,19:33.0,00:00.0,59:59.0,0,JB_BMS_DAILY
384,00:31.1,18:18.1,00:00.0,59:59.0,0,JB_BMS_DAILY
17,40:49.8,NULL,01:28.7,40:49.8,-1,JB_TAM_WEEKLY
28,29:26.9,46:32.6,00:00.0,59:59.0,0,JB_BMS_DAILY
31,58:31.4,11:39.9,00:00.0,59:59.0,0,JB_BMS_DAILY
32,57:14.7,14:26.4,00:00.0,57:14.7,0,JB_BMS_DAILY
61,55:21.3,NULL,58:45.7,55:21.3,-1,JB_TAM_WEEKLY
100,14:25.1,35:57.1,47:46.2,14:25.1,0,JB_TAM_WEEKLY
122,42:15.2,18:15.3,00:59.2,42:15.2,0,JB_TAM_WEEKLY
130,10:30.2,42:28.6,02:56.8,10:30.2,0,JB_TAM_WEEKLY
141,33:21.2,45:54.1,00:00.0,33:21.2,0,JB_TAM_WEEKLY
215,04:57.5,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
216,11:52.4,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
232,57:03.9,NULL,55:38.8,59:59.0,-1,JB_TAM_WEEKLY
266,00:50.8,18:27.2,00:00.0,59:59.0,0,JB_BMS_DAILY
280,00:45.5,17:10.7,00:00.0,59:59.0,0,JB_BMS_DAILY
286,32:03.4,45:08.6,52:08.8,32:03.4,0,JB_TAM_WEEKLY
295,00:25.6,17:45.3,00:00.0,59:59.0,0,JB_BMS_DAILY
298,00:22.6,16:53.1,00:00.0,59:59.0,0,JB_BMS_DAILY
334,33:35.5,47:41.9,00:00.0,59:59.0,0,JB_TAM_WEEKLY
346,00:25.2,18:01.7,00:00.0,59:59.0,0,JB_BMS_DAILY
358,00:31.2,17:54.9,00:00.0,59:59.0,0,JB_BMS_DAILY
359,00:59.7,18:26.5,00:00.0,59:59.0,0,JB_BMS_DAILY
385,00:51.8,18:52.5,00:00.0,59:59.0,0,JB_BMS_DAILY
386,55:50.0,15:24.4,00:00.0,55:50.0,0,JB_BMS_DAILY
388,00:04.6,17:26.1,00:00.0,00:04.6,0,JB_BMS_DAILY
390,00:41.1,20:17.5,00:05.6,59:59.0,0,JB_BMS_DAILY
391,00:05.7,20:14.5,00:00.0,00:05.7,0,JB_BMS_DAILY
395,00:04.8,17:25.3,00:00.0,00:04.8,0,JB_BMS_DAILY
396,00:44.3,18:07.4,00:05.8,59:59.0,0,JB_BMS_DAILY
397,00:07.6,17:13.0,00:00.0,00:07.6,0,JB_BMS_DAILY
401,00:04.6,17:19.8,00:00.0,00:04.6,0,JB_BMS_DAILY
403,00:38.3,19:31.2,00:05.6,59:59.0,0,JB_BMS_DAILY
406,00:27.3,18:55.8,00:00.0,59:59.0,0,JB_BMS_DAILY
407,01:12.5,18:34.0,00:00.0,59:59.0,0,JB_BMS_DAILY
411,01:07.5,20:36.7,00:06.2,59:59.0,0,JB_BMS_DAILY
413,00:29.0,17:53.3,00:06.9,59:59.0,0,JB_BMS_DAILY
414,00:05.8,16:54.2,00:00.0,00:05.8,0,JB_BMS_DAILY
417,00:05.3,16:44.5,00:00.0,00:05.3,0,JB_BMS_DAILY
418,00:56.4,18:08.2,00:06.3,59:59.0,0,JB_BMS_DAILY
421,00:05.2,16:59.9,00:00.0,00:05.2,0,JB_BMS_DAILY
422,00:13.5,17:13.0,00:06.2,59:59.0,0,JB_BMS_DAILY
426,00:22.3,18:59.4,00:04.2,59:59.0,0,JB_BMS_DAILY
428,39:00.4,51:33.0,00:00.0,59:59.0,0,JB_TAM_WEEKLY
429,01:03.3,21:01.6,00:05.8,59:59.0,0,JB_BMS_DAILY
430,00:05.8,17:13.1,00:00.0,00:05.8,0,JB_BMS_DAILY
431,00:44.6,20:45.1,00:06.8,59:59.0,0,JB_BMS_DAILY
433,00:52.8,18:43.3,00:00.0,59:59.0,0,JB_BMS_DAILY
436,00:05.5,17:40.9,00:00.0,00:05.5,0,JB_BMS_DAILY
439,01:10.2,22:43.1,00:06.0,59:59.0,0,JB_BMS_DAILY
444,00:17.7,20:27.7,00:06.0,59:59.0,0,JB_BMS_DAILY
445,01:00.7,19:53.7,00:00.0,59:59.0,0,JB_BMS_DAILY
450,00:59.9,20:43.9,00:08.9,59:59.0,0,JB_BMS_DAILY
452,00:38.1,19:05.5,00:06.2,59:59.0,0,JB_BMS_DAILY
454,37:50.1,50:11.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
456,00:05.5,17:38.1,00:00.0,00:05.5,0,JB_BMS_DAILY
457,00:46.7,18:55.2,00:06.5,59:59.0,0,JB_BMS_DAILY
460,00:05.6,17:33.3,00:00.0,00:05.6,0,JB_BMS_DAILY
