dfbl_id_key,dt_batch_start,dt_batch_end,dt_probe_from,dt_probe_to,int_batch_status,chv_job_name
317,00:43.3,19:54.4,00:00.0,59:59.0,0,JB_BMS_DAILY
337,01:03.8,18:57.5,00:00.0,59:59.0,0,JB_BMS_DAILY
341,00:43.6,17:39.7,00:00.0,59:59.0,0,JB_BMS_DAILY
372,00:59.1,18:54.5,00:00.0,59:59.0,0,JB_BMS_DAILY
409,01:09.7,18:44.8,00:07.8,59:59.0,0,JB_BMS_DAILY
419,00:32.7,18:42.7,00:00.0,59:59.0,0,JB_BMS_DAILY
437,00:54.9,19:21.0,00:06.5,59:59.0,0,JB_BMS_DAILY
446,00:30.1,18:25.5,00:00.0,59:59.0,0,JB_BMS_DAILY
480,01:10.1,19:08.8,00:06.4,59:59.0,0,JB_BMS_DAILY
505,00:07.9,18:05.2,00:00.0,00:07.9,0,JB_BMS_DAILY
522,00:05.0,18:48.4,00:00.0,00:05.0,0,JB_BMS_DAILY
526,00:18.9,21:23.1,00:05.9,59:59.0,0,JB_BMS_DAILY
531,24:24.1,24:27.1,09:25.3,24:24.1,0,JB_MONTHLY_BUDGET_REVENUE
532,25:08.3,25:11.2,24:25.1,25:08.3,0,JB_MONTHLY_BUDGET_REVENUE
533,25:47.2,25:50.2,25:09.3,25:47.2,0,JB_MONTHLY_BUDGET_REVENUE
557,00:20.1,21:14.3,00:00.0,59:59.0,0,JB_BMS_DAILY
612,35:02.6,44:30.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
626,00:39.7,21:02.8,00:00.0,59:59.0,0,JB_BMS_DAILY
633,00:34.7,20:34.8,46:21.3,59:59.0,0,JB_BMS_DAILY
635,00:14.6,20:11.1,00:00.0,59:59.0,0,JB_BMS_DAILY
670,00:16.7,22:47.0,00:00.0,59:59.0,0,JB_BMS_DAILY
679,00:35.0,23:22.0,00:00.0,59:59.0,0,JB_BMS_DAILY
681,00:42.1,25:15.7,00:00.0,59:59.0,0,JB_BMS_DAILY
722,00:46.4,23:33.8,00:00.0,59:59.0,0,JB_BMS_DAILY
735,34:16.5,34:29.8,00:00.0,34:16.5,0,JB_BMS_DAILY
749,30:07.6,01:32.5,00:00.0,59:59.0,0,JB_BMS_DAILY
750,30:07.9,04:17.7,00:00.0,59:59.0,0,JB_BMS_DAILY
763,03:28.4,03:33.8,09:06.4,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
764,12:54.3,12:58.7,00:00.0,12:54.3,0,JB_MONTHLY_BUDGET_REVENUE
797,30:07.7,05:06.5,00:00.0,59:59.0,0,JB_BMS_DAILY
836,41:54.9,44:04.3,00:00.0,41:54.9,0,JB_TAM_WEEKLY
842,33:33.4,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
843,14:25.7,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
848,30:06.6,59:15.3,00:00.0,59:59.0,0,JB_BMS_DAILY
852,09:47.6,09:53.3,00:00.0,09:47.6,0,JB_BMS_DAILY
863,52:03.9,58:55.8,36:02.7,59:59.0,0,JB_TAM_WEEKLY
864,30:48.6,41:58.9,00:00.0,30:48.6,0,JB_TAM_WEEKLY
883,30:07.2,57:26.8,00:00.0,30:07.2,0,JB_BMS_DAILY
972,30:05.1,53:38.1,00:00.0,30:05.1,0,JB_BMS_DAILY
973,20:33.6,26:32.0,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1005,30:05.6,55:16.7,00:00.0,30:05.6,0,JB_BMS_DAILY
1030,30:09.5,54:44.3,30:06.1,59:59.0,0,JB_BMS_DAILY
1070,30:11.7,25:59.5,00:00.0,59:59.0,0,JB_BMS_DAILY
1087,31:34.9,47:58.4,00:00.0,59:59.0,0,JB_BMS_DAILY
1095,31:37.1,52:17.8,00:00.0,59:59.0,0,JB_BMS_DAILY
1108,24:34.2,50:33.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1112,31:32.6,05:23.4,00:00.0,59:59.0,0,JB_BMS_DAILY
214,56:16.2,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
217,18:59.6,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
218,30:58.9,NULL,06:11.1,59:59.0,-1,JB_TAM_WEEKLY
219,44:41.4,56:43.6,06:11.1,59:59.0,0,JB_TAM_WEEKLY
229,01:08.6,18:22.2,00:00.0,59:59.0,0,JB_BMS_DAILY
238,00:44.5,17:20.4,00:00.0,59:59.0,0,JB_BMS_DAILY
270,01:08.5,18:56.3,00:00.0,59:59.0,0,JB_BMS_DAILY
283,00:21.4,17:35.7,00:00.0,59:59.0,0,JB_BMS_DAILY
291,01:01.7,17:47.2,00:00.0,59:59.0,0,JB_BMS_DAILY
294,24:42.7,39:56.9,32:04.4,59:59.0,0,JB_TAM_WEEKLY
382,00:39.8,18:50.7,00:00.0,59:59.0,0,JB_BMS_DAILY
416,00:17.2,18:03.8,00:06.8,59:59.0,0,JB_BMS_DAILY
434,00:06.3,17:38.5,00:00.0,00:06.3,0,JB_BMS_DAILY
440,01:18.1,NULL,00:00.0,01:18.1,-1,JB_BMS_DAILY
458,00:30.2,18:10.2,00:00.0,59:59.0,0,JB_BMS_DAILY
489,00:46.9,19:02.1,00:06.4,59:59.0,0,JB_BMS_DAILY
552,00:15.8,20:37.6,00:05.5,59:59.0,0,JB_BMS_DAILY
566,27:31.2,19:34.9,00:00.0,59:59.0,0,JB_TAM_WEEKLY
572,00:40.2,19:12.1,00:00.0,59:59.0,0,JB_BMS_DAILY
578,00:04.8,19:49.0,00:00.0,00:04.8,0,JB_BMS_DAILY
592,01:02.3,20:58.3,00:00.0,59:59.0,0,JB_BMS_DAILY
610,31:00.0,54:01.3,00:00.0,59:59.0,0,JB_BMS_DAILY
617,00:41.8,20:38.5,00:00.0,59:59.0,0,JB_BMS_DAILY
636,00:54.2,22:08.8,00:00.0,59:59.0,0,JB_BMS_DAILY
645,00:32.5,21:28.0,00:00.0,59:59.0,0,JB_BMS_DAILY
647,00:56.2,06:24.7,00:00.0,59:59.0,0,JB_TAM_WEEKLY
660,00:19.5,23:51.0,00:00.0,59:59.0,0,JB_BMS_DAILY
678,00:30.8,23:57.6,00:00.0,59:59.0,0,JB_BMS_DAILY
684,00:26.5,22:16.5,00:00.0,59:59.0,0,JB_BMS_DAILY
712,41:26.1,41:29.4,00:00.0,41:26.1,0,JB_BMS_DAILY
721,00:16.8,25:19.7,00:00.0,59:59.0,0,JB_BMS_DAILY
744,30:07.3,00:06.1,25:32.2,59:59.0,0,JB_BMS_DAILY
761,42:37.3,23:45.7,00:00.0,59:59.0,0,JB_TAM_WEEKLY
770,30:07.5,03:45.4,00:00.0,59:59.0,0,JB_BMS_DAILY
771,30:06.0,01:32.6,00:00.0,59:59.0,0,JB_BMS_DAILY
790,30:06.5,59:35.4,00:00.0,59:59.0,0,JB_BMS_DAILY
793,30:08.4,03:31.7,00:00.0,59:59.0,0,JB_BMS_DAILY
794,30:06.5,59:37.3,00:00.0,59:59.0,0,JB_BMS_DAILY
798,30:08.0,59:47.4,00:00.0,59:59.0,0,JB_BMS_DAILY
807,30:08.5,00:41.0,32:36.5,59:59.0,0,JB_BMS_DAILY
828,30:06.4,00:41.6,00:00.0,59:59.0,0,JB_BMS_DAILY
871,30:06.9,00:32.2,30:09.8,59:59.0,0,JB_BMS_DAILY
891,30:07.9,01:14.1,00:00.0,59:59.0,0,JB_BMS_DAILY
906,30:06.3,59:27.0,00:00.0,59:59.0,0,JB_BMS_DAILY
920,45:48.6,47:52.0,30:07.3,45:48.6,0,JB_BMS_DAILY
931,30:06.8,58:28.4,00:00.0,30:06.8,0,JB_BMS_DAILY
949,28:01.9,33:54.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
950,30:05.1,55:20.4,30:06.2,59:59.0,0,JB_BMS_DAILY
964,48:17.7,54:16.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
999,30:05.6,54:28.6,30:06.4,59:59.0,0,JB_BMS_DAILY
1008,30:05.6,55:41.4,00:00.0,59:59.0,0,JB_BMS_DAILY
1023,30:06.0,56:44.3,30:07.0,59:59.0,0,JB_BMS_DAILY
1035,30:05.5,52:17.7,00:00.0,30:05.5,0,JB_BMS_DAILY
1043,16:37.7,16:42.9,24:52.9,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
1046,26:14.8,35:49.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1094,33:26.2,21:26.8,00:00.0,59:59.0,0,JB_BMS_DAILY
1123,13:52.0,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
1151,04:12.1,12:29.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1154,29:32.8,38:14.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
387,00:52.4,18:42.0,55:51.0,59:59.0,0,JB_BMS_DAILY
399,00:04.9,17:06.6,00:00.0,00:04.9,0,JB_BMS_DAILY
423,00:04.7,16:47.9,00:00.0,00:04.7,0,JB_BMS_DAILY
424,00:50.4,18:15.9,00:05.7,59:59.0,0,JB_BMS_DAILY
432,00:17.5,18:20.5,00:00.0,59:59.0,0,JB_BMS_DAILY
438,00:05.0,17:56.7,00:00.0,00:05.0,0,JB_BMS_DAILY
442,00:40.8,18:38.2,00:00.0,59:59.0,0,JB_BMS_DAILY
465,00:38.4,19:57.0,42:02.0,59:59.0,0,JB_BMS_DAILY
492,00:04.9,18:58.6,00:00.0,00:04.9,0,JB_BMS_DAILY
494,00:05.0,19:03.1,00:00.0,00:05.0,0,JB_BMS_DAILY
498,00:04.6,19:03.6,00:00.0,00:04.6,0,JB_BMS_DAILY
513,00:20.5,21:30.2,00:05.3,59:59.0,0,JB_BMS_DAILY
542,00:51.2,20:40.6,00:05.7,59:59.0,0,JB_BMS_DAILY
569,00:04.1,19:18.0,00:00.0,00:04.1,0,JB_BMS_DAILY
570,00:23.1,19:10.2,00:05.1,59:59.0,0,JB_BMS_DAILY
577,00:36.2,20:32.0,41:44.8,59:59.0,0,JB_BMS_DAILY
596,42:10.0,01:01.9,00:00.0,42:10.0,0,JB_BMS_DAILY
613,00:22.4,21:56.7,00:24.2,59:59.0,0,JB_BMS_DAILY
615,00:35.3,22:50.2,00:00.0,59:59.0,0,JB_BMS_DAILY
644,00:21.8,20:50.3,00:00.0,59:59.0,0,JB_BMS_DAILY
653,20:50.5,20:53.4,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
661,00:44.8,23:24.2,00:00.0,59:59.0,0,JB_BMS_DAILY
668,00:43.7,22:44.7,00:00.0,59:59.0,0,JB_BMS_DAILY
706,00:18.1,23:53.8,00:00.0,59:59.0,0,JB_BMS_DAILY
740,31:07.1,31:19.0,31:22.0,31:07.1,0,JB_BMS_DAILY
757,30:07.5,00:20.8,00:00.0,59:59.0,0,JB_BMS_DAILY
776,30:05.6,59:02.4,00:00.0,59:59.0,0,JB_BMS_DAILY
811,58:18.0,43:58.7,00:00.0,59:59.0,0,JB_TAM_WEEKLY
818,30:07.3,03:26.1,00:00.0,59:59.0,0,JB_BMS_DAILY
819,30:07.6,00:03.4,00:00.0,59:59.0,0,JB_BMS_DAILY
823,30:10.6,05:29.5,00:00.0,59:59.0,0,JB_BMS_DAILY
840,30:05.5,59:47.9,00:00.0,59:59.0,0,JB_BMS_DAILY
844,22:04.6,55:17.2,00:00.0,59:59.0,0,JB_TAM_WEEKLY
845,30:35.3,45:20.6,00:00.0,30:35.3,0,JB_TAM_WEEKLY
870,30:08.8,58:39.5,00:00.0,30:08.8,0,JB_BMS_DAILY
909,30:06.2,57:22.4,30:09.4,59:59.0,0,JB_BMS_DAILY
911,30:07.6,01:30.0,00:00.0,59:59.0,0,JB_BMS_DAILY
916,24:37.9,24:41.8,40:39.2,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
942,55:29.3,56:55.6,30:06.0,55:29.3,0,JB_BMS_DAILY
943,30:05.5,56:40.3,55:30.3,59:59.0,0,JB_BMS_DAILY
971,30:05.4,55:09.8,30:06.4,59:59.0,0,JB_BMS_DAILY
1036,30:05.1,52:48.6,30:06.5,59:59.0,0,JB_BMS_DAILY
1039,30:08.7,54:16.8,00:00.0,30:08.7,0,JB_BMS_DAILY
1067,30:25.6,55:46.4,00:00.0,59:59.0,0,JB_BMS_DAILY
1097,31:09.2,55:10.8,00:00.0,59:59.0,0,JB_BMS_DAILY
1121,18:42.4,19:04.1,00:00.0,59:59.0,0,JB_BMS_DAILY
1133,17:26.3,18:52.0,00:00.0,17:26.3,0,JB_TAM_WEEKLY
1143,20:34.0,28:51.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
959,30:05.2,53:02.6,00:00.0,30:05.2,0,JB_BMS_DAILY
979,30:05.1,54:57.9,00:00.0,30:05.1,0,JB_BMS_DAILY
1048,30:05.3,56:38.6,30:06.4,59:59.0,0,JB_BMS_DAILY
1057,30:05.4,54:25.0,00:00.0,30:05.4,0,JB_BMS_DAILY
1065,30:05.3,56:41.1,30:06.3,59:59.0,0,JB_BMS_DAILY
1085,31:34.1,52:13.8,00:00.0,59:59.0,0,JB_BMS_DAILY
1102,31:13.0,06:33.6,00:00.0,59:59.0,0,JB_BMS_DAILY
1137,27:05.0,27:08.4,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
1047,32:06.8,37:38.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1061,54:11.4,54:19.8,30:06.5,54:11.4,0,JB_BMS_DAILY
1074,30:09.1,06:40.1,00:00.0,59:59.0,0,JB_BMS_DAILY
1093,31:33.2,55:12.7,00:00.0,59:59.0,0,JB_BMS_DAILY
1110,31:21.5,04:05.5,00:00.0,59:59.0,0,JB_BMS_DAILY
1119,03:45.1,05:04.2,00:00.0,03:45.1,0,JB_TAM_WEEKLY
1145,51:05.5,11:10.7,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1128,58:56.0,04:18.0,00:00.0,58:56.0,0,JB_TAM_WEEKLY
1138,06:16.4,10:52.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
619,00:21.5,25:22.0,00:00.0,59:59.0,0,JB_BMS_DAILY
628,40:02.3,01:01.8,00:00.0,40:02.3,0,JB_BMS_DAILY
649,00:20.8,21:41.4,00:00.0,59:59.0,0,JB_BMS_DAILY
659,00:17.2,23:09.6,00:00.0,59:59.0,0,JB_BMS_DAILY
674,00:28.9,24:31.9,00:00.0,59:59.0,0,JB_BMS_DAILY
687,00:37.9,24:32.8,00:00.0,59:59.0,0,JB_BMS_DAILY
709,00:21.8,24:03.9,00:00.0,59:59.0,0,JB_BMS_DAILY
731,00:34.7,22:25.5,00:00.0,59:59.0,0,JB_BMS_DAILY
733,00:15.1,22:07.0,00:00.0,59:59.0,0,JB_BMS_DAILY
736,21:10.7,50:02.0,34:17.5,21:10.7,0,JB_BMS_DAILY
742,43:28.6,43:36.6,31:08.1,43:28.6,0,JB_BMS_DAILY
745,30:06.2,59:26.0,00:00.0,59:59.0,0,JB_BMS_DAILY
747,59:52.2,59:56.8,00:00.0,59:59.0,0,JB_MONTHLY_BUDGET_REVENUE
754,30:20.7,03:35.3,00:00.0,59:59.0,0,JB_BMS_DAILY
755,30:11.3,04:44.7,00:00.0,59:59.0,0,JB_BMS_DAILY
758,30:09.6,03:37.3,00:00.0,59:59.0,0,JB_BMS_DAILY
760,30:09.7,01:01.2,00:00.0,59:59.0,0,JB_BMS_DAILY
762,30:13.9,01:56.0,00:00.0,59:59.0,0,JB_BMS_DAILY
766,30:26.3,03:06.5,00:00.0,59:59.0,0,JB_BMS_DAILY
767,30:32.8,06:11.6,00:00.0,59:59.0,0,JB_BMS_DAILY
768,30:25.9,00:39.2,00:00.0,59:59.0,0,JB_BMS_DAILY
769,50:54.6,55:38.7,00:00.0,59:59.0,0,JB_TAM_WEEKLY
772,30:06.6,59:38.7,00:00.0,59:59.0,0,JB_BMS_DAILY
773,30:06.9,58:51.0,00:00.0,59:59.0,0,JB_BMS_DAILY
774,30:05.6,58:43.3,00:00.0,59:59.0,0,JB_BMS_DAILY
775,30:07.5,59:48.9,00:00.0,59:59.0,0,JB_BMS_DAILY
777,11:31.7,11:42.2,00:00.0,11:31.7,0,JB_BMS_DAILY
778,07:32.8,07:38.6,11:32.7,07:32.8,0,JB_BMS_DAILY
780,26:04.2,26:10.9,21:10.0,26:04.2,0,JB_BMS_DAILY
781,29:41.6,29:49.0,26:05.2,29:41.6,0,JB_BMS_DAILY
782,30:24.0,30:28.6,29:42.6,30:24.0,0,JB_BMS_DAILY
783,39:45.6,39:52.4,30:25.0,39:45.6,0,JB_BMS_DAILY
784,41:49.4,41:54.1,39:46.6,41:49.4,0,JB_BMS_DAILY
787,29:13.1,09:03.3,00:00.0,59:59.0,0,JB_TAM_WEEKLY
788,55:17.4,25:40.0,00:00.0,55:17.4,0,JB_BMS_DAILY
789,30:08.5,01:34.3,55:18.4,59:59.0,0,JB_BMS_DAILY
791,30:06.8,58:34.6,00:00.0,59:59.0,0,JB_BMS_DAILY
796,30:53.2,40:01.4,00:00.0,59:59.0,0,JB_TAM_WEEKLY
799,30:06.3,59:40.4,00:00.0,59:59.0,0,JB_BMS_DAILY
800,30:05.0,59:49.4,00:00.0,59:59.0,0,JB_BMS_DAILY
801,52:33.1,52:37.6,00:00.0,52:33.1,0,JB_BMS_DAILY
802,48:25.5,48:30.3,52:34.1,48:25.5,0,JB_BMS_DAILY
803,54:49.7,54:54.8,48:26.5,54:49.7,0,JB_BMS_DAILY
804,05:36.5,05:42.1,54:50.7,05:36.5,0,JB_BMS_DAILY
805,19:17.3,19:21.9,05:37.5,19:17.3,0,JB_BMS_DAILY
806,32:35.5,32:40.2,19:18.3,32:35.5,0,JB_BMS_DAILY
808,30:07.9,00:39.4,00:00.0,59:59.0,0,JB_BMS_DAILY
809,11:44.8,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
810,22:37.1,NULL,00:00.0,59:59.0,-1,JB_TAM_WEEKLY
814,00:47.5,57:17.8,40:50.1,00:47.5,0,JB_TAM_WEEKLY
815,30:07.3,03:41.7,00:00.0,59:59.0,0,JB_BMS_DAILY
816,30:27.2,28:00.6,00:48.5,59:59.0,0,JB_TAM_WEEKLY
817,41:08.4,14:15.4,00:00.0,41:08.4,0,JB_TAM_WEEKLY
820,30:05.9,59:38.8,00:00.0,59:59.0,0,JB_BMS_DAILY
822,30:07.7,00:59.1,00:00.0,59:59.0,0,JB_BMS_DAILY
824,37:43.0,NULL,41:09.4,59:59.0,-1,JB_TAM_WEEKLY
825,38:36.3,38:07.4,41:09.4,59:59.0,0,JB_TAM_WEEKLY
827,30:07.9,00:04.8,00:00.0,59:59.0,0,JB_BMS_DAILY
829,30:06.3,59:46.1,00:00.0,59:59.0,0,JB_BMS_DAILY
834,30:06.5,59:34.6,00:00.0,59:59.0,0,JB_BMS_DAILY
841,30:07.0,58:51.7,00:00.0,59:59.0,0,JB_BMS_DAILY
849,30:08.3,58:39.7,00:00.0,59:59.0,0,JB_BMS_DAILY
850,14:13.1,21:19.8,00:00.0,59:59.0,0,JB_TAM_WEEKLY
853,13:34.4,15:24.3,16:15.3,13:34.4,0,JB_TAM_WEEKLY
856,00:11.6,00:18.4,00:00.0,00:11.6,0,JB_BMS_DAILY
858,02:13.7,30:34.8,00:00.0,59:59.0,0,JB_BMS_DAILY
861,30:06.0,00:28.9,00:00.0,59:59.0,0,JB_BMS_DAILY
862,30:06.3,57:34.3,00:00.0,30:06.3,0,JB_BMS_DAILY
865,30:06.0,00:41.0,30:07.3,59:59.0,0,JB_BMS_DAILY
867,30:11.4,01:31.9,30:07.6,59:59.0,0,JB_BMS_DAILY
872,30:06.8,59:00.4,00:00.0,30:06.8,0,JB_BMS_DAILY
875,30:07.4,NULL,30:07.8,59:59.0,-1,JB_BMS_DAILY
888,45:11.0,45:17.0,35:50.9,45:11.0,0,JB_BMS_DAILY
892,30:07.5,00:43.9,00:00.0,59:59.0,0,JB_BMS_DAILY
894,20:08.9,20:16.6,30:06.6,20:08.9,0,JB_BMS_DAILY
897,30:07.3,02:37.6,30:06.6,59:59.0,0,JB_BMS_DAILY
900,30:07.0,57:35.4,00:00.0,30:07.0,0,JB_BMS_DAILY
901,06:59.6,21:18.7,09:07.5,59:59.0,0,JB_TAM_WEEKLY
903,30:06.9,57:00.5,00:00.0,30:06.9,0,JB_BMS_DAILY
910,19:43.8,NULL,40:39.2,59:59.0,-1,JB_MONTHLY_BUDGET_REVENUE
913,19:48.2,NULL,40:39.2,59:59.0,-1,JB_MONTHLY_BUDGET_REVENUE
914,30:08.1,59:39.4,30:08.0,59:59.0,0,JB_BMS_DAILY
918,30:06.3,57:55.1,00:00.0,30:06.3,0,JB_BMS_DAILY
921,01:04.7,02:48.3,45:49.6,01:04.7,0,JB_BMS_DAILY
922,46:28.0,00:06.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
929,30:06.2,58:23.4,00:00.0,30:06.2,0,JB_BMS_DAILY
934,30:04.9,54:38.4,00:00.0,30:04.9,0,JB_BMS_DAILY
936,30:05.5,56:06.4,30:05.9,59:59.0,0,JB_BMS_DAILY
939,30:05.0,54:49.7,00:00.0,59:59.0,0,JB_BMS_DAILY
940,30:05.3,55:23.5,00:00.0,59:59.0,0,JB_BMS_DAILY
946,30:05.8,54:36.2,00:00.0,30:05.8,0,JB_BMS_DAILY
951,30:05.0,54:45.5,00:00.0,30:05.0,0,JB_BMS_DAILY
954,30:04.9,53:58.4,00:00.0,59:59.0,0,JB_BMS_DAILY
970,30:05.4,52:13.1,00:00.0,30:05.4,0,JB_BMS_DAILY
1002,30:08.2,53:53.8,00:00.0,30:08.2,0,JB_BMS_DAILY
1006,30:05.9,56:23.8,30:06.6,59:59.0,0,JB_BMS_DAILY
1013,30:05.4,54:47.8,00:00.0,30:05.4,0,JB_BMS_DAILY
1026,30:05.3,52:44.1,00:00.0,30:05.3,0,JB_BMS_DAILY
1028,30:05.1,53:22.1,00:00.0,30:05.1,0,JB_BMS_DAILY
1032,30:05.3,53:34.9,30:06.6,59:59.0,0,JB_BMS_DAILY
1038,30:05.8,54:28.8,30:06.3,59:59.0,0,JB_BMS_DAILY
1040,52:20.0,NULL,24:52.9,59:59.0,-1,JB_MONTHLY_BUDGET_REVENUE
1050,30:05.2,56:18.0,30:06.9,59:59.0,0,JB_BMS_DAILY
1058,30:05.7,57:20.8,30:06.4,59:59.0,0,JB_BMS_DAILY
1064,30:05.3,55:54.5,00:00.0,30:05.3,0,JB_BMS_DAILY
1069,30:30.5,03:36.9,00:00.0,59:59.0,0,JB_BMS_DAILY
1072,52:12.2,22:44.6,16:38.9,59:59.0,0,JB_BMS_DAILY
1076,30:10.2,13:19.8,00:00.0,59:59.0,0,JB_BMS_DAILY
1078,33:21.4,36:22.9,00:00.0,59:59.0,0,JB_BMS_DAILY
1083,02:04.4,26:53.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1084,31:31.7,50:22.7,00:00.0,59:59.0,0,JB_BMS_DAILY
1099,31:30.7,57:12.8,00:00.0,59:59.0,0,JB_BMS_DAILY
1100,01:12.5,25:24.5,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1101,31:18.7,57:37.9,00:00.0,59:59.0,0,JB_BMS_DAILY
1104,31:20.2,55:34.5,00:00.0,59:59.0,0,JB_BMS_DAILY
1106,31:30.8,18:58.7,00:00.0,59:59.0,0,JB_BMS_DAILY
1115,45:28.1,32:03.1,00:00.0,59:59.0,0,JB_TAM_WEEKLY
1117,28:58.2,58:06.2,00:00.0,59:59.0,0,JB_TAM_WEEKLY
