NUM_DATE_KEY,NUM_CHANNEL_KEY,CHV_CHANNEL_NAME,NUM_YEARLY_BUDGET,NUM_LIKELY_BUDGET,DT_LOADING_DATE,NUM_DFBL_ID_KEY
20140801,320,Zee Trendz ,0,0,41:15.8,0
20140801,321,Zee Khana Khazana ,6580998.35,0,41:15.8,0
20140801,322,ZEE MARATHI AMERICAS,0,0,41:15.8,0
20140801,323,ZEE PUNJABI AMERICAS,0,0,41:15.8,0
20140801,324,ZEE PUNJABI EUROPE,0,0,41:15.8,0
20140801,325,ZEE SMILE AMERICAS,0,0,41:15.8,0
20140801,326,ZING AMERICAS,0,0,41:15.8,0
20140801,327,ZING EUROPE,0,0,41:15.8,0
20140801,329,VERIA AMERICAS,0,0,41:15.8,0
20140801,330,ZEE TV AFRICAS,0,0,41:15.8,0
20140801,331,ZEE TV AMERICAS,0,0,41:15.8,0
20140801,332,ZEE TV EUROPE,0,0,41:15.8,0
20140801,333,ZEE CINEMA EUROPE,0,0,41:15.8,0
20140801,334,ZEE CINEMA AMERICAS,0,0,41:15.8,0
20140801,335,ZEE CAFE EUROPE,0,0,41:15.8,0
20140801,336,ZEE BUSINESS AMERICAS,0,0,41:15.8,0
20140801,337,ZEE KANNADA AMERICAS,0,0,41:15.8,0
20140801,339,M. E. Zee Cinema ,0,0,41:15.8,0
20140801,340,Ten Hd ,1046352.52,0,41:15.8,0
20140801,341,Zee Aflam ,0,0,41:15.8,0
20140801,342,Zee Astro ,0,0,41:15.8,0
20140801,343,Zee Russia ,0,0,41:15.8,0
20140801,344,Zee Tv Menap,0,0,41:15.8,0
20140801,345,Zeetv Apac ,0,0,41:15.8,0
20140801,346,Ten Golf,4808000,0,41:15.8,0
20140801,347,Zee Cinema Hd,4065130.87,0,41:15.8,0
20140801,348,Zee Studio Hd ,2593525.54,0,41:15.8,0
20140801,349,Zee Tv Hd ,16684917.54,0,41:15.8,0
20140801,377,Zee Cafe HD,0,0,41:15.8,0
20140801,378,Zee Q,113996.53,0,41:15.8,0
20140801,382,Zee Telugu America,0,0,41:15.8,0
20140801,384,Zee Alwan,0,0,41:15.8,0
20140801,386,Zee TV Canada,0,0,41:15.8,0
20140801,387,Zee Anmol,42774393.35,0,41:15.8,0
20140801,388,& PICTURES,59775934.75,0,41:15.8,0
20140801,391,LAMHE EUROPE,0,0,41:15.8,0
20140801,395,ZEE 24GHANTE M.P. ASIA,4420439,0,41:15.8,0
20140801,396,Zee Marudhara,3989357,0,41:15.8,0
20140801,400,Zee Bangla Cinema ,14048370.84,0,41:15.8,0
20140801,401,Zee Talkies,35794254.35,0,41:15.8,0
20140801,402,ZEE GUJARATHI EUROPE,0,0,41:15.8,0
20140801,403,ZEE GUJARATHI AMERICAS,0,0,41:15.8,0
20140801,405,TEN CRICKET AMERICAS,0,0,41:15.8,0
20140801,854,ZEE KALINGA,1031231,0,41:15.8,0
20140801,855,Maurya,986188,0,41:15.8,0
20140801,892,ZINDAGI,0,0,41:15.8,0
20140901,5,24 Ghanta ,36517998,0,26:09.2,0
20140901,10,9X,12509713,0,26:09.2,0
20140901,260,Ten Action ,2571022,0,26:09.2,0
20140901,262,Ten Cricket ,3616191,0,26:09.2,0
20140901,263,Ten Sports India ,26478949,0,26:09.2,0
20140901,295,24 Taas ,24358066,0,26:09.2,0
20140901,296,Action Cinema ,10549075,0,26:09.2,0
20140901,297,Zee Bangla ,223479073,0,26:09.2,0
20140901,298,Zee Business ,12519092,0,26:09.2,0
20140901,299,Zee Cafe ,28186811,0,26:09.2,0
20140901,300,ZEE CINEMA,190254315,0,26:09.2,0
20140901,301,Classic Cinema,24788082,0,26:09.2,0
20140901,302,Etc ,16384673,0,26:09.2,0
20140901,303,Etc Punjabi ,0,0,26:09.2,0
20140901,304,Zee Kannada ,61395032,0,26:09.2,0
20140901,305,Zee Marathi ,200443171,0,26:09.2,0
20140901,306,Zee News ,129390359,0,26:09.2,0
20140901,307,Zee Sangam,6627746,0,26:09.2,0
20140901,308,Premiere Cinema,10228274,0,26:09.2,0
20140901,309,Zee Punjabi ,1979843,0,26:09.2,0
20140901,310,Zee Salaam ,2387945,0,26:09.2,0
20140901,311,Zee Smile ,12918657,0,26:09.2,0
20140901,312,Zee Studio ,15409380,0,26:09.2,0
20140901,314,Zee Tamizh ,53530626,0,26:09.2,0
20140901,315,Zee Telugu ,102650649,0,26:09.2,0
20140901,316,Zee Tv,778013429,0,26:09.2,0
20140901,317,Zing ,17850115,0,26:09.2,0
20140901,319,Jagran ,5869462,0,26:09.2,0
20140901,320,Zee Trendz ,0,0,26:09.2,0
20140901,321,Zee Khana Khazana ,6753014,0,26:09.2,0
20140901,322,ZEE MARATHI AMERICAS,0,0,26:09.2,0
20140901,323,ZEE PUNJABI AMERICAS,0,0,26:09.2,0
20140901,324,ZEE PUNJABI EUROPE,0,0,26:09.2,0
20140901,325,ZEE SMILE AMERICAS,0,0,26:09.2,0
20140901,326,ZING AMERICAS,0,0,26:09.2,0
20140901,327,ZING EUROPE,0,0,26:09.2,0
20140901,329,VERIA AMERICAS,0,0,26:09.2,0
20140901,330,ZEE TV AFRICAS,0,0,26:09.2,0
20140901,331,ZEE TV AMERICAS,0,0,26:09.2,0
20140901,332,ZEE TV EUROPE,0,0,26:09.2,0
20140901,333,ZEE CINEMA EUROPE,0,0,26:09.2,0
20140901,334,ZEE CINEMA AMERICAS,0,0,26:09.2,0
20140901,335,ZEE CAFE EUROPE,0,0,26:09.2,0
20140901,336,ZEE BUSINESS AMERICAS,0,0,26:09.2,0
20140901,337,ZEE KANNADA AMERICAS,0,0,26:09.2,0
20140901,339,M. E. Zee Cinema ,0,0,26:09.2,0
20140901,340,Ten Hd ,392291,0,26:09.2,0
20140901,341,Zee Aflam ,0,0,26:09.2,0
20140901,342,Zee Astro ,0,0,26:09.2,0
20140901,343,Zee Russia ,0,0,26:09.2,0
20140901,344,Zee Tv Menap,0,0,26:09.2,0
20140901,345,Zeetv Apac ,0,0,26:09.2,0
20140901,346,Ten Golf,2387650,0,26:09.2,0
20140901,347,Zee Cinema Hd,3963900,0,26:09.2,0
20140901,348,Zee Studio Hd ,3279211,0,26:09.2,0
20140901,349,Zee Tv Hd ,13990091,0,26:09.2,0
20140901,377,Zee Cafe HD,0,0,26:09.2,0
20140901,378,Zee Q,282200,0,26:09.2,0
20140901,382,Zee Telugu America,0,0,26:09.2,0
20140901,384,Zee Alwan,0,0,26:09.2,0
20140901,386,Zee TV Canada,0,0,26:09.2,0
20140901,387,Zee Anmol,41709656,0,26:09.2,0
20140901,388,& PICTURES,70550118,0,26:09.2,0
20140901,391,LAMHE EUROPE,0,0,26:09.2,0
20140901,395,ZEE 24GHANTE M.P. ASIA,4202419,0,26:09.2,0
20140901,396,Zee Marudhara,1671609,0,26:09.2,0
20140901,400,Zee Bangla Cinema ,13081089,0,26:09.2,0
20140901,401,Zee Talkies,41731661,0,26:09.2,0
20140901,402,ZEE GUJARATHI EUROPE,0,0,26:09.2,0
20140901,403,ZEE GUJARATHI AMERICAS,0,0,26:09.2,0
20140901,405,TEN CRICKET AMERICAS,0,0,26:09.2,0
20140901,854,ZEE KALINGA,1030058,0,26:09.2,0
20140901,855,Maurya,1598250,0,26:09.2,0
20140901,892,ZINDAGI,19502638,0,26:09.2,0
20141001,5,24 Ghanta ,33039189,0,15:14.5,0
20141001,10,9X,12957692,0,15:14.5,0
20141001,260,Ten Action ,13567158,0,15:14.5,0
20141001,262,Ten Cricket ,2132007,0,15:14.5,0
20141001,263,Ten Sports India ,11722548,0,15:14.5,0
20141001,295,24 Taas ,27629262,0,15:14.5,0
20141001,296,Action Cinema ,11854838,0,15:14.5,0
20141001,297,Zee Bangla ,207323251,0,15:14.5,0
20141001,298,Zee Business ,20296259,0,15:14.5,0
20141001,299,Zee Cafe ,29777832,0,15:14.5,0
20141001,300,ZEE CINEMA,158810897,0,15:14.5,0
20141001,301,Classic Cinema,26522321,0,15:14.5,0
20141001,302,Etc ,12104741,0,15:14.5,0
20141001,303,Etc Punjabi ,0,0,15:14.5,0
20141001,304,Zee Kannada ,49545251,0,15:14.5,0
20141001,305,Zee Marathi ,205894407,0,15:14.5,0
20141001,306,Zee News ,149157111,0,15:14.5,0
20141001,307,Zee Sangam,8390792,0,15:14.5,0
20141001,308,Premiere Cinema,11067371,0,15:14.5,0
20141001,309,Zee Punjabi ,2333391,0,15:14.5,0
20141001,310,Zee Salaam ,5951462,0,15:14.5,0
20141001,311,Zee Smile ,12891946,0,15:14.5,0
20141001,312,Zee Studio ,13868405,0,15:14.5,0
20141001,314,Zee Tamizh ,53326207,0,15:14.5,0
20141001,315,Zee Telugu ,99271730,0,15:14.5,0
20141001,316,Zee Tv,709053356,0,15:14.5,0
20141001,317,Zing ,16255329,0,15:14.5,0
20141001,319,Jagran ,6369913,0,15:14.5,0
20141001,320,Zee Trendz ,0,0,15:14.5,0
20141001,321,Zee Khana Khazana ,6756276,0,15:14.5,0
20141001,322,ZEE MARATHI AMERICAS,0,0,15:14.5,0
20141001,323,ZEE PUNJABI AMERICAS,0,0,15:14.5,0
20141001,324,ZEE PUNJABI EUROPE,0,0,15:14.5,0
20141001,325,ZEE SMILE AMERICAS,0,0,15:14.5,0
20141001,326,ZING AMERICAS,0,0,15:14.5,0
20141001,327,ZING EUROPE,0,0,15:14.5,0
20141001,329,VERIA AMERICAS,0,0,15:14.5,0
20141001,330,ZEE TV AFRICAS,0,0,15:14.5,0
20141001,331,ZEE TV AMERICAS,0,0,15:14.5,0
20141001,332,ZEE TV EUROPE,0,0,15:14.5,0
20141001,333,ZEE CINEMA EUROPE,0,0,15:14.5,0
20141001,334,ZEE CINEMA AMERICAS,0,0,15:14.5,0
20141001,335,ZEE CAFE EUROPE,0,0,15:14.5,0
20141001,336,ZEE BUSINESS AMERICAS,0,0,15:14.5,0
20141001,337,ZEE KANNADA AMERICAS,0,0,15:14.5,0
20141001,339,M. E. Zee Cinema ,0,0,15:14.5,0
20141001,340,Ten Hd ,979295,0,15:14.5,0
20141001,341,Zee Aflam ,0,0,15:14.5,0
20141001,342,Zee Astro ,0,0,15:14.5,0
20141001,343,Zee Russia ,0,0,15:14.5,0
20141001,344,Zee Tv Menap,0,0,15:14.5,0
20141001,345,Zeetv Apac ,0,0,15:14.5,0
20141001,346,Ten Golf,3183533,0,15:14.5,0
20141001,347,Zee Cinema Hd,4609459,0,15:14.5,0
20141001,348,Zee Studio Hd ,4769928,0,15:14.5,0
20141001,349,Zee Tv Hd ,18924827,0,15:14.5,0
20141001,377,Zee Cafe HD,0,0,15:14.5,0
20141001,378,Zee Q,594778,0,15:14.5,0
20141001,382,Zee Telugu America,0,0,15:14.5,0
20141001,384,Zee Alwan,0,0,15:14.5,0
20141001,386,Zee TV Canada,0,0,15:14.5,0
20141001,387,Zee Anmol,46001826,0,15:14.5,0
20141001,388,& PICTURES,70633696,0,15:14.5,0
20141001,391,LAMHE EUROPE,0,0,15:14.5,0
20141001,395,ZEE 24GHANTE M.P. ASIA,5691739,0,15:14.5,0
20141001,396,Zee Marudhara,1643884,0,15:14.5,0
20141001,400,Zee Bangla Cinema ,15812118,0,15:14.5,0
20141001,401,Zee Talkies,41481738,0,15:14.5,0
20141001,402,ZEE GUJARATHI EUROPE,0,0,15:14.5,0
20141001,403,ZEE GUJARATHI AMERICAS,0,0,15:14.5,0
20141001,405,TEN CRICKET AMERICAS,0,0,15:14.5,0
20141001,854,ZEE KALINGA,1364332,0,15:14.5,0
20141001,855,Maurya,600904,0,15:14.5,0
20141001,892,ZINDAGI,42275619,0,15:14.5,0
20141101,5,24 Ghanta ,31657654,0,16:29.5,0
20141101,10,9X,7863200,0,16:29.5,0
20141101,260,Ten Action ,21486710,0,16:29.5,0
20141101,262,Ten Cricket ,3759180,0,16:29.5,0
20141101,263,Ten Sports India ,24137230,0,16:29.5,0
20141101,295,24 Taas ,34956030,0,16:29.5,0
20141101,296,Action Cinema ,13444906,0,16:29.5,0
20141101,297,Zee Bangla ,232288055,0,16:29.5,0
20141101,298,Zee Business ,22966171,0,16:29.5,0
20141101,299,Zee Cafe ,39441981,0,16:29.5,0
20141101,300,ZEE CINEMA,234643773,0,16:29.5,0
20141101,301,Classic Cinema,28400093,0,16:29.5,0
20141101,302,Etc ,19194331,0,16:29.5,0
20141101,303,Etc Punjabi ,0,0,16:29.5,0
20141101,304,Zee Kannada ,67033599,0,16:29.5,0
20141101,305,Zee Marathi ,220801676,0,16:29.5,0
20141101,306,Zee News ,142181950,0,16:29.5,0
20141101,307,Zee Sangam,6530019,0,16:29.5,0
20141101,308,Premiere Cinema,11398733,0,16:29.5,0
20141101,309,Zee Punjabi ,2371322,0,16:29.5,0
20141101,310,Zee Salaam ,3034874,0,16:29.5,0
20141101,311,Zee Smile ,12381462,0,16:29.5,0
20141101,312,Zee Studio ,15239059,0,16:29.5,0
20141101,314,Zee Tamizh ,58462109,0,16:29.5,0
20141101,315,Zee Telugu ,110846973,0,16:29.5,0
20141101,316,Zee Tv,699313791,0,16:29.5,0
20141101,317,Zing ,18239833,0,16:29.5,0
20141101,319,Jagran ,6375775,0,16:29.5,0
20141101,320,Zee Trendz ,0,0,16:29.5,0
20141101,321,Zee Khana Khazana ,8956229,0,16:29.5,0
20141101,322,ZEE MARATHI AMERICAS,0,0,16:29.5,0
20141101,323,ZEE PUNJABI AMERICAS,0,0,16:29.5,0
20141101,324,ZEE PUNJABI EUROPE,0,0,16:29.5,0
20141101,325,ZEE SMILE AMERICAS,0,0,16:29.5,0
20141101,326,ZING AMERICAS,0,0,16:29.5,0
20141101,327,ZING EUROPE,0,0,16:29.5,0
20141101,329,VERIA AMERICAS,0,0,16:29.5,0
20141101,330,ZEE TV AFRICAS,0,0,16:29.5,0
20141101,331,ZEE TV AMERICAS,0,0,16:29.5,0
20141101,332,ZEE TV EUROPE,0,0,16:29.5,0
20141101,333,ZEE CINEMA EUROPE,0,0,16:29.5,0
20141101,334,ZEE CINEMA AMERICAS,0,0,16:29.5,0
20141101,335,ZEE CAFE EUROPE,0,0,16:29.5,0
20141101,336,ZEE BUSINESS AMERICAS,0,0,16:29.5,0
20141101,337,ZEE KANNADA AMERICAS,0,0,16:29.5,0
20141101,339,M. E. Zee Cinema ,0,0,16:29.5,0
20141101,340,Ten Hd ,677472,0,16:29.5,0
20141101,341,Zee Aflam ,0,0,16:29.5,0
20141101,342,Zee Astro ,0,0,16:29.5,0
20141101,343,Zee Russia ,0,0,16:29.5,0
20141101,344,Zee Tv Menap,0,0,16:29.5,0
20141101,345,Zeetv Apac ,0,0,16:29.5,0
20141101,346,Ten Golf,0,0,16:29.5,0
20141101,347,Zee Cinema Hd,9100812,0,16:29.5,0
20141101,348,Zee Studio Hd ,5371108,0,16:29.5,0
20141101,349,Zee Tv Hd ,22091716,0,16:29.5,0
20141101,377,Zee Cafe HD,0,0,16:29.5,0
20141101,378,Zee Q,503187,0,16:29.5,0
20141101,382,Zee Telugu America,0,0,16:29.5,0
20141101,384,Zee Alwan,0,0,16:29.5,0
20141101,386,Zee TV Canada,0,0,16:29.5,0
20141101,387,Zee Anmol,47268229,0,16:29.5,0
20141101,388,& PICTURES,63645940,0,16:29.5,0
20141101,391,LAMHE EUROPE,0,0,16:29.5,0
20141101,395,ZEE 24GHANTE M.P. ASIA,5584439,0,16:29.5,0
20141101,396,Zee Marudhara,1271427,0,16:29.5,0
20141101,400,Zee Bangla Cinema ,13507780,0,16:29.5,0
20141101,401,Zee Talkies,33071904,0,16:29.5,0
20141101,402,ZEE GUJARATHI EUROPE,0,0,16:29.5,0
20141101,403,ZEE GUJARATHI AMERICAS,0,0,16:29.5,0
20141101,405,TEN CRICKET AMERICAS,0,0,16:29.5,0
20141101,854,ZEE KALINGA,1076718,0,16:29.5,0
20141101,855,Maurya,726108,0,16:29.5,0
20141101,892,ZINDAGI,22164742,0,16:29.5,0
20141201,5,24 Ghanta ,36043838,0,42:29.3,0
20141201,10,9X,7895290,0,42:29.3,0
20141201,260,Ten Action ,4164232,0,42:29.3,0
20141201,262,Ten Cricket ,3692590,0,42:29.3,0
20141201,263,Ten Sports India ,31715743,0,42:29.3,0
20141201,295,24 Taas ,29336463,0,42:29.3,0
20141201,296,Action Cinema ,14032333,0,42:29.3,0
20141201,297,Zee Bangla ,236122395,0,42:29.3,0
20141201,298,Zee Business ,26000363,0,42:29.3,0
20141201,299,Zee Cafe ,40354246,0,42:29.3,0
20141201,300,ZEE CINEMA,194797449,0,42:29.3,0
20141201,301,Classic Cinema,26623021,0,42:29.3,0
20141201,302,Etc ,16799143,0,42:29.3,0
20141201,303,Etc Punjabi ,0,0,42:29.3,0
20141201,304,Zee Kannada ,60606428,0,42:29.3,0
20141201,305,Zee Marathi ,234675495,0,42:29.3,0
20141201,306,Zee News ,130466008,0,42:29.3,0
20141201,307,Zee Sangam,7468802,0,42:29.3,0
20141201,308,Premiere Cinema,10398079,0,42:29.3,0
20141201,309,Zee Punjabi ,2258936,0,42:29.3,0
20141201,310,Zee Salaam ,3052272,0,42:29.3,0
20141201,311,Zee Smile ,11811405,0,42:29.3,0
20141201,312,Zee Studio ,14911616,0,42:29.3,0
20141201,314,Zee Tamizh ,51950582,0,42:29.3,0
20141201,315,Zee Telugu ,116496205,0,42:29.3,0
20141201,316,Zee Tv,913250808,0,42:29.3,0
20141201,317,Zing ,14580386,0,42:29.3,0
20141201,319,Jagran ,6134868,0,42:29.3,0
20141201,320,Zee Trendz ,0,0,42:29.3,0
20141201,321,Zee Khana Khazana ,8404092,0,42:29.3,0
20141201,322,ZEE MARATHI AMERICAS,0,0,42:29.3,0
20141201,323,ZEE PUNJABI AMERICAS,0,0,42:29.3,0
20141201,324,ZEE PUNJABI EUROPE,0,0,42:29.3,0
20141201,325,ZEE SMILE AMERICAS,0,0,42:29.3,0
20141201,326,ZING AMERICAS,0,0,42:29.3,0
20141201,327,ZING EUROPE,0,0,42:29.3,0
20141201,329,VERIA AMERICAS,0,0,42:29.3,0
20141201,330,ZEE TV AFRICAS,0,0,42:29.3,0
20141201,331,ZEE TV AMERICAS,0,0,42:29.3,0
20141201,332,ZEE TV EUROPE,0,0,42:29.3,0
20141201,333,ZEE CINEMA EUROPE,0,0,42:29.3,0
20141201,334,ZEE CINEMA AMERICAS,0,0,42:29.3,0
20141201,335,ZEE CAFE EUROPE,0,0,42:29.3,0
20141201,336,ZEE BUSINESS AMERICAS,0,0,42:29.3,0
20141201,337,ZEE KANNADA AMERICAS,0,0,42:29.3,0
20141201,339,M. E. Zee Cinema ,0,0,42:29.3,0
20141201,340,Ten Hd ,3664346,0,42:29.3,0
20141201,341,Zee Aflam ,0,0,42:29.3,0
20141201,342,Zee Astro ,0,0,42:29.3,0
20141201,343,Zee Russia ,0,0,42:29.3,0
20141201,344,Zee Tv Menap,0,0,42:29.3,0
20141201,345,Zeetv Apac ,0,0,42:29.3,0
20141201,346,Ten Golf,0,0,42:29.3,0
20141201,347,Zee Cinema Hd,5745810,0,42:29.3,0
20141201,348,Zee Studio Hd ,4507209,0,42:29.3,0
20141201,349,Zee Tv Hd ,22825161,0,42:29.3,0
20141201,377,Zee Cafe HD,0,0,42:29.3,0
20141201,378,Zee Q,243324,0,42:29.3,0
20141201,382,Zee Telugu America,0,0,42:29.3,0
20141201,384,Zee Alwan,0,0,42:29.3,0
20141201,386,Zee TV Canada,0,0,42:29.3,0
20141201,387,Zee Anmol,50260593,0,42:29.3,0
20141201,388,& PICTURES,64863277,0,42:29.3,0
20141201,391,LAMHE EUROPE,0,0,42:29.3,0
20141201,395,ZEE 24GHANTE M.P. ASIA,3142376,0,42:29.3,0
20141201,396,Zee Marudhara,2823893,0,42:29.3,0
20141201,400,Zee Bangla Cinema ,13075318,0,42:29.3,0
20141201,401,Zee Talkies,36255240,0,42:29.3,0
20141201,402,ZEE GUJARATHI EUROPE,0,0,42:29.3,0
20141201,403,ZEE GUJARATHI AMERICAS,0,0,42:29.3,0
20141201,405,TEN CRICKET AMERICAS,0,0,42:29.3,0
20141201,854,ZEE KALINGA,1414638,0,42:29.3,0
20141201,855,Maurya,984936,0,42:29.3,0
20141201,892,ZINDAGI,22542322,0,42:29.3,0
20150101,5,24 Ghanta ,0,0,36:52.5,0
20150101,10,9X,8140029,0,36:52.5,0
20150101,260,Ten Action ,3375842,0,36:52.5,0
20150101,262,Ten Cricket ,6689967,0,36:52.5,0
20150101,263,Ten Sports India ,27697328,0,36:52.5,0
20150101,295,24 Taas ,75092691,0,36:52.5,0
20150101,296,Action Cinema ,13487339,0,36:52.5,0
20150101,297,Zee Bangla ,251732235,0,36:52.5,0
20150101,298,Zee Business ,13086487,0,36:52.5,0
20150101,299,Zee Cafe ,52723454,0,36:52.5,0
20150101,300,ZEE CINEMA,302564712,0,36:52.5,0
20150101,301,Classic Cinema,27273685,0,36:52.5,0
20150101,302,Etc ,16589778,0,36:52.5,0
20150101,303,Etc Punjabi ,0,0,36:52.5,0
20150101,304,Zee Kannada ,77820999,0,36:52.5,0
20150101,305,Zee Marathi ,300827220,0,36:52.5,0
20150101,306,Zee News ,177571091,0,36:52.5,0
20150101,307,Zee Sangam,9610227,0,36:52.5,0
20150101,308,Premiere Cinema,10250696,0,36:52.5,0
20150101,309,Zee Punjabi ,3032880,0,36:52.5,0
20150101,310,Zee Salaam ,4553779,0,36:52.5,0
20150101,311,Zee Smile ,12395188,0,36:52.5,0
20150101,312,Zee Studio ,28951007,0,36:52.5,0
20150101,314,Zee Tamizh ,74169610,0,36:52.5,0
20150101,315,Zee Telugu ,159972165,0,36:52.5,0
20150101,316,Zee Tv,1103375214,0,36:52.5,0
20150101,317,Zing ,20594713,0,36:52.5,0
20150101,319,Jagran ,6169654,0,36:52.5,0
20150101,320,Zee Trendz ,0,0,36:52.5,0
20150101,321,Zee Khana Khazana ,10851439,0,36:52.5,0
20150101,322,ZEE MARATHI AMERICAS,0,0,36:52.5,0
20150101,323,ZEE PUNJABI AMERICAS,0,0,36:52.5,0
20150101,324,ZEE PUNJABI EUROPE,0,0,36:52.5,0
20150101,325,ZEE SMILE AMERICAS,0,0,36:52.5,0
20150101,326,ZING AMERICAS,0,0,36:52.5,0
20150101,327,ZING EUROPE,0,0,36:52.5,0
20150101,329,VERIA AMERICAS,0,0,36:52.5,0
20150101,330,ZEE TV AFRICAS,0,0,36:52.5,0
20150101,331,ZEE TV AMERICAS,0,0,36:52.5,0
20150101,332,ZEE TV EUROPE,0,0,36:52.5,0
20150101,333,ZEE CINEMA EUROPE,0,0,36:52.5,0
20150101,334,ZEE CINEMA AMERICAS,0,0,36:52.5,0
20150101,335,ZEE CAFE EUROPE,0,0,36:52.5,0
20150101,336,ZEE BUSINESS AMERICAS,0,0,36:52.5,0
20150101,337,ZEE KANNADA AMERICAS,0,0,36:52.5,0
20150101,339,M. E. Zee Cinema ,0,0,36:52.5,0
20150101,340,Ten Hd ,1782959,0,36:52.5,0
20150101,341,Zee Aflam ,0,0,36:52.5,0
20150101,342,Zee Astro ,0,0,36:52.5,0
20150101,343,Zee Russia ,0,0,36:52.5,0
20150101,344,Zee Tv Menap,0,0,36:52.5,0
20150101,345,Zeetv Apac ,0,0,36:52.5,0
20150101,346,Ten Golf,1685400,0,36:52.5,0
20150101,347,Zee Cinema Hd,8040525,0,36:52.5,0
20150101,348,Zee Studio Hd ,8049664,0,36:52.5,0
20150101,349,Zee Tv Hd ,44120845,0,36:52.5,0
20150101,377,Zee Cafe HD,0,0,36:52.5,0
20150101,378,Zee Q,280674,0,36:52.5,0
20150101,382,Zee Telugu America,0,0,36:52.5,0
20150101,384,Zee Alwan,0,0,36:52.5,0
20150101,386,Zee TV Canada,0,0,36:52.5,0
20150101,387,Zee Anmol,55358646,0,36:52.5,0
20150101,388,& PICTURES,81926721,0,36:52.5,0
20150101,391,LAMHE EUROPE,0,0,36:52.5,0
20150101,395,ZEE 24GHANTE M.P. ASIA,4023577,0,36:52.5,0
20150101,396,Zee Marudhara,3038766,0,36:52.5,0
20150101,400,Zee Bangla Cinema ,13358729,0,36:52.5,0
20150101,401,Zee Talkies,55889284,0,36:52.5,0
20150101,402,ZEE GUJARATHI EUROPE,0,0,36:52.5,0
20150101,403,ZEE GUJARATHI AMERICAS,0,0,36:52.5,0
20150101,405,TEN CRICKET AMERICAS,0,0,36:52.5,0
20150101,854,ZEE KALINGA,1476595,0,36:52.5,0
20150101,855,Maurya,3003775,0,36:52.5,0
20150101,892,ZINDAGI,50884621,0,36:52.5,0
