RCLNT,RYEAR,DOCNR,RLDNR,RBUKRS,DOCLN,ACTIV,RMVCT,RTCUR,RUNIT,AWTYP,RRCTY,RVERS,LOGSYS,RACCT,COST_ELEM,RCNTR,PRCTR,RFAREA,RBUSA,KOKRS,SEGMENT,ZZZONE,SCNTR,PPRCTR,SFAREA,SBUSA,RASSC,PSEGMENT,TSL,HSL,KSL,OSL,MSL,WSL,DRCRK,POPER,RWCUR,GJAHR,BUDAT,BELNR,BUZEI,BSCHL,BSTAT,LINETYPE,XSPLITMOD,USNAM,KUNNR
300,2014,900000446,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,1700,1700,105910,0,0,1700,S,7,USD,2014,00:00.0,900000446,1,1,,2000,X,20000003,1700562
300,2014,900000447,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,1700,1700,105230,0,0,1700,S,8,USD,2014,00:00.0,900000447,1,1,,2000,X,20000003,1700562
300,2014,900000448,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,42000,42000,2616600,0,0,42000,S,7,USD,2014,00:00.0,900000448,1,1,,2000,X,20000003,1302199
300,2014,900000449,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,1115.6,1115.6,71231.06,0,0,1115.6,S,9,USD,2014,00:00.0,900000449,1,1,,2000,X,20000003,1700094
300,2014,900000450,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225006,,,20002M05,,1000,1000,,,,,,,,,50000,50000,3095000,0,0,50000,S,8,USD,2014,00:00.0,900000450,1,1,,2000,X,20000003,1700550
300,2014,900000451,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,100000,100000,6190000,0,0,100000,S,8,USD,2014,00:00.0,900000451,1,1,,2000,X,20000003,1302308
300,2014,900000452,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,15300,15300,947070,0,0,15300,S,8,USD,2014,00:00.0,900000452,1,1,,2000,X,20000003,1301063
300,2014,900000453,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,87000,87000,5554950,0,0,87000,S,9,USD,2014,00:00.0,900000453,1,1,,2000,X,20000003,1302031
300,2014,900000454,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,40950,40950,2559375,0,0,40950,S,9,USD,2014,00:00.0,900000454,1,1,,2000,X,20000003,1302179
300,2014,900000455,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,150000,150000,9375000,0,0,150000,S,9,USD,2014,00:00.0,900000455,1,1,,2000,X,20000003,1302308
300,2014,900000456,0L,2000,1,RFBU,,USD,,BKPF,0,1,,225010,,,20002M05,,1000,1000,,,,,,,,,44550,44550,2750962.5,0,0,44550,S,7,USD,2014,00:00.0,900000456,1,1,,2000,X,20000003,1302175
300,2014,900001446,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,-12682.91,-12682.91,-766681.91,0,0,-12682.91,S,9,USD,2014,00:00.0,900001446,1,12,,2000,X,50100120,1001142
300,2014,900001447,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,-532.91,-532.91,-32347.64,0,0,-532.91,S,9,USD,2014,00:00.0,900001447,1,12,,2000,X,50100120,1800236
300,2014,900001448,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,628.51,628.51,38496.24,0,0,628.51,S,9,USD,2014,00:00.0,900001448,1,1,,2000,X,50100120,1800236
300,2014,900001449,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,1036.47,1036.47,64002.02,0,0,1036.47,S,9,USD,2014,00:00.0,900001449,1,1,,2000,X,50100120,1800236
300,2014,900001450,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,-2051.88,-2051.88,-125677.65,0,0,-2051.88,S,9,USD,2014,00:00.0,900001450,1,12,,2000,X,50100120,1800236
300,2014,900001451,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,243.68,243.68,15558.97,0,0,243.68,S,9,USD,2014,00:00.0,900001451,1,1,,2000,X,50100120,1800236
300,2014,900001452,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,262.82,262.82,16781.06,0,0,262.82,S,9,USD,2014,00:00.0,900001452,1,1,,2000,X,50100120,1800236
300,2014,900001453,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,262.82,262.82,16781.06,0,0,262.82,S,9,USD,2014,00:00.0,900001453,1,1,,2000,X,50100120,1800236
300,2014,900001454,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,-60.19,-60.19,-3686.64,0,0,-60.19,S,9,USD,2014,00:00.0,900001454,1,12,,2000,X,50100120,1800805
300,2014,900001455,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,-5414.07,-5414.07,-331611.79,0,0,-5414.07,S,9,USD,2014,00:00.0,900001455,1,12,,2000,X,50100120,1800635
300,2014,900001456,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,98.64,98.64,6091.02,0,0,98.64,S,9,USD,2014,00:00.0,900001456,1,1,,2000,X,50100120,1800805
300,2014,900001457,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,5335.45,5335.45,329464.04,0,0,5335.45,S,9,USD,2014,00:00.0,900001457,1,1,,2000,X,50100120,1800635
300,2014,900001458,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,79.99,79.99,4939.38,0,0,79.99,S,9,USD,2014,00:00.0,900001458,1,1,,2000,X,50100120,1800635
300,2014,900001459,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50005U02,,1000,1000,,,,,,,,,32.02,32.02,2044.48,0,0,32.02,S,9,USD,2014,00:00.0,900001459,1,1,,2000,X,50100120,1800804
300,2014,900001460,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50012U01,,1000,1000,,,,,,,,,-7389.47,-7389.47,-448540.83,0,0,-7389.47,S,9,USD,2014,00:00.0,900001460,1,12,,2000,X,50100120,1100084
300,2014,900001461,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50012U01,,1000,1000,,,,,,,,,-6971,-6971,-432550.55,0,0,-6971,S,9,USD,2014,00:00.0,900001461,1,12,,2000,X,50100120,1008960
300,2014,900001462,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50012U01,,1000,1000,,,,,,,,,-1912.5,-1912.5,-122113.13,0,0,-1912.5,S,9,USD,2014,00:00.0,900001462,1,12,,2000,X,50100120,1004361
300,2014,900001463,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50003U02,,1000,1000,,,,,,,,,1912.5,1912.5,122113.13,0,0,1912.5,S,9,USD,2014,00:00.0,900001463,1,1,,2000,X,50100120,1004361
300,2014,900001464,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50018C01,,1000,1000,,,,,,,,,-34993.3,-34993.3,-2143339.63,0,0,-34993.3,S,9,USD,2014,00:00.0,900001464,1,12,,2000,X,50100120,1010548
300,2014,900001465,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50018C01,,1000,1000,,,,,,,,,9219.04,9219.04,569275.72,0,0,9219.04,S,9,USD,2014,00:00.0,900001465,1,1,,2000,X,50100120,1010548
300,2014,900001466,0L,5000,1,RFBU,,USD,,BKPF,0,1,,225000,,,50018C01,,1000,1000,,,,,,,,,-9219.04,-9219.04,-569275.72,0,0,-9219.04,S,9,USD,2014,00:00.0,900001466,1,12,,2000,X,50100120,1010548
300,2014,900026391,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225029,,,101024407,,ZI01,1000,,,,,,,,,19942,19942,0,0,0,19942,S,8,INR,2014,00:00.0,900026391,1,1,,2000,X,14001346,COWSS-2160
300,2014,900026392,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225021,,,10041M01,,ZI01,1000,,,,,,,,,1191410,1191410,0,0,0,1191410,S,9,INR,2014,00:00.0,900026392,1,1,,2000,X,14000328,ZEEL
300,2014,900026393,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225029,,,101024407,,ZI01,1000,,,,,,,,,39884,39884,0,0,0,39884,S,9,INR,2014,00:00.0,900026393,1,1,,2000,X,14001346,COWSS-2160
300,2014,900026394,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225029,,,101024407,,ZI01,1000,,,,,,,,,82839,82839,0,0,0,82839,S,9,INR,2014,00:00.0,900026394,1,1,,2000,X,14001346,COWSS-2164
300,2014,900026395,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225029,,,101024407,,ZI01,1000,,,,,,,,,31172,31172,0,0,0,31172,S,9,INR,2014,00:00.0,900026395,1,1,,2000,X,14001346,COWSS-2162
300,2014,900026396,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225029,,,101024407,,ZI01,1000,,,,,,,,,24011,24011,0,0,0,24011,S,9,INR,2014,00:00.0,900026396,1,1,,2000,X,14001346,COWSS-2161
300,2014,900026397,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225019,,,101024407,,ZI01,1000,,,,,,,,,83850,83850,0,0,0,83850,S,9,INR,2014,00:00.0,900026397,1,1,,2000,X,14001346,ADMLWPSCHE
300,2014,1000001887,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001887,1,1,,2000,X,14000328,W-R-C-3185
300,2014,1000001888,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001888,1,1,,2000,X,14000328,S-R-C-3183
300,2014,1000001889,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI12,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001889,1,1,,2000,X,14000328,E-R-C-3172
300,2014,1000001890,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001890,1,1,,2000,X,14000328,W-R-C-3186
300,2014,1000001891,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI12,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001891,1,1,,2000,X,14000328,E-R-C-3182
300,2014,1000001892,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI12,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001892,1,1,,2000,X,14000328,E-R-C-3187
300,2014,1000001893,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,155749,155749,0,0,0,155749,S,9,INR,2014,00:00.0,1000001893,1,1,,2000,X,14000328,S-R-C-3180
300,2014,1000001894,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI12,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001894,1,1,,2000,X,14000328,E-R-C-3190
300,2014,1000001895,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001895,1,1,,2000,X,14000328,W-R-C-3176
300,2014,1000001896,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001896,1,1,,2000,X,14000328,W-R-C-3191
300,2014,1000001897,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI12,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001897,1,1,,2000,X,14000328,E-R-C-3188
300,2014,1000001898,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,266999,266999,0,0,0,266999,S,9,INR,2014,00:00.0,1000001898,1,1,,2000,X,14000328,S-R-S-3195
300,2014,1000001899,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,266999,266999,0,0,0,266999,S,9,INR,2014,00:00.0,1000001899,1,1,,2000,X,14000328,S-R-S-3197
300,2014,1000001900,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001900,1,1,,2000,X,14000328,S-R-C-3210
300,2014,1000001901,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI01,1000,,,,,,,,,177999,177999,0,0,0,177999,S,9,INR,2014,00:00.0,1000001901,1,1,,2000,X,14000328,W-R-C-3189
300,2014,1000001902,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI12,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001902,1,1,,2000,X,14000328,E-R-C-3207
300,2014,1000001903,0L,1010,1,SD00,,INR,,VBRK,0,1,,225020,,,101011101,,ZI11,1000,,,,,,,,,222499,222499,0,0,0,222499,S,9,INR,2014,00:00.0,1000001903,1,1,,2000,X,14000328,N-R-C-3199
300,2014,1100012586,0L,1000,1,RFBU,315,INR,,BKPF,0,1,,218702,,,10012M01,,1000,1000,,,,,,,,,180000000,180000000,180000000,0,0,180000000,S,10,INR,2014,00:00.0,1100012586,1,4,,2000,X,10100794,1500046
300,2014,1100012587,0L,1000,1,RFBU,315,INR,,BKPF,0,1,,218702,,,10012M01,,1000,1000,,,,,,,,,200000000,200000000,200000000,0,0,200000000,S,10,INR,2014,00:00.0,1100012587,1,4,,2000,X,10100794,1500025
300,2014,1100012588,0L,1000,1,RFBU,315,INR,,BKPF,0,1,,218702,,,10012M01,,1000,1000,,,,,,,,,200000000,200000000,200000000,0,0,200000000,S,10,INR,2014,00:00.0,1100012588,1,4,,2000,X,10100794,1500026
300,2014,1100012589,0L,1000,1,RFBU,305,INR,,BKPF,0,1,,218702,,,10012M01,,1000,1000,,,,,,,,,250000000,250000000,250000000,0,0,250000000,S,10,INR,2014,00:00.0,1100012589,1,4,,2000,X,10100794,1500028
300,2014,1100012590,0L,1000,1,RFBU,305,INR,,BKPF,0,1,,218702,,,10012M01,,1000,1000,,,,,,,,,350000000,350000000,350000000,0,0,350000000,S,10,INR,2014,00:00.0,1100012590,1,4,,2000,X,10100794,1500017
300,2014,1300020570,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-24000,-24000,0,0,0,-24000,H,10,INR,2014,00:00.0,1300020570,1,15,,2000,X,14001164,E-B-N-132
300,2014,1300020571,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-30000,-30000,0,0,0,-30000,H,10,INR,2014,00:00.0,1300020571,1,15,,2000,X,14001164,E-R-C-2779
300,2014,1300020572,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-66000,-66000,0,0,0,-66000,H,10,INR,2014,00:00.0,1300020572,1,15,,2000,X,14001164,E-S-C-1669
300,2014,1300020573,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-15330,-15330,0,0,0,-15330,H,10,INR,2014,00:00.0,1300020573,1,15,,2000,X,14001164,E-U-C-904
300,2014,1300020574,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-1900,-1900,0,0,0,-1900,H,10,INR,2014,00:00.0,1300020574,1,15,,2000,X,14001164,W-R-C-2710
300,2014,1300020575,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-23000,-23000,0,0,0,-23000,H,10,INR,2014,00:00.0,1300020575,1,15,,2000,X,14001164,E-R-C-2221
300,2014,1300020576,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-8600,-8600,0,0,0,-8600,H,10,INR,2014,00:00.0,1300020576,1,15,,2000,X,14001164,S-R-C-2831
300,2014,1300020577,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-56750,-56750,0,0,0,-56750,H,10,INR,2014,00:00.0,1300020577,1,15,,2000,X,14001164,S-S-S-1499
300,2014,1300020578,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI03,1000,,,,,,,,,-65000,-65000,0,0,0,-65000,H,10,INR,2014,00:00.0,1300020578,1,15,,2000,X,14001164,N-A-M-1169
300,2014,1300020579,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-7900,-7900,0,0,0,-7900,H,10,INR,2014,00:00.0,1300020579,1,15,,2000,X,14001164,W-C-U-242
300,2014,1300020580,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-13210,-13210,0,0,0,-13210,H,10,INR,2014,00:00.0,1300020580,1,15,,2000,X,14001164,S-A-M-949
300,2014,1300020581,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-141000,-141000,0,0,0,-141000,H,10,INR,2014,00:00.0,1300020581,1,15,,2000,X,14001164,S-R-S-2043
300,2014,1300020582,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-54000,-54000,0,0,0,-54000,H,10,INR,2014,00:00.0,1300020582,1,15,,2000,X,14001164,E-U-C-810
300,2014,1300020583,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-14920,-14920,0,0,0,-14920,H,10,INR,2014,00:00.0,1300020583,1,15,,2000,X,14001164,W-A-M-1414
300,2014,1300020584,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-7940,-7940,0,0,0,-7940,H,10,INR,2014,00:00.0,1300020584,1,15,,2000,X,14001164,E-A-M-1179
300,2014,1300020585,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-5280,-5280,0,0,0,-5280,H,10,INR,2014,00:00.0,1300020585,1,15,,2000,X,14001164,S-R-S-2660
300,2014,1300020586,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI03,1000,,,,,,,,,-50000,-50000,0,0,0,-50000,H,10,INR,2014,00:00.0,1300020586,1,15,,2000,X,14001164,N-B-N-271
300,2014,1300020587,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-150000,-150000,0,0,0,-150000,H,10,INR,2014,00:00.0,1300020587,1,15,,2000,X,14001164,S-R-C-2568
300,2014,1300020588,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-68220,-68220,0,0,0,-68220,H,10,INR,2014,00:00.0,1300020588,1,15,,2000,X,14001164,E-B-U-269
300,2014,1300020589,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-6600,-6600,0,0,0,-6600,H,10,INR,2014,00:00.0,1300020589,1,15,,2000,X,14001164,W-R-C-2669
300,2014,1300020590,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-12000,-12000,0,0,0,-12000,H,10,INR,2014,00:00.0,1300020590,1,15,,2000,X,14001164,W-U-S-515
300,2014,1300020591,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-2150,-2150,0,0,0,-2150,H,10,INR,2014,00:00.0,1300020591,1,15,,2000,X,14001164,S-R-S-2340
300,2014,1300020592,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI03,1000,,,,,,,,,-9900,-9900,0,0,0,-9900,H,10,INR,2014,00:00.0,1300020592,1,15,,2000,X,14001164,N-R-C-2503
300,2014,1300020593,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-7050,-7050,0,0,0,-7050,H,10,INR,2014,00:00.0,1300020593,1,15,,2000,X,14001164,E-R-C-2368
300,2014,1300020594,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-10000,-10000,0,0,0,-10000,H,10,INR,2014,00:00.0,1300020594,1,15,,2000,X,14001164,S-R-C-1899
300,2014,1300020595,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-6020,-6020,0,0,0,-6020,H,10,INR,2014,00:00.0,1300020595,1,15,,2000,X,14001164,W-R-C-2590
300,2014,1300020596,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI01,1000,,,,,,,,,-150000,-150000,0,0,0,-150000,H,10,INR,2014,00:00.0,1300020596,1,15,,2000,X,14001164,S-L-S-1537
300,2014,1300020597,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-66960,-66960,0,0,0,-66960,H,10,INR,2014,00:00.0,1300020597,1,15,,2000,X,14001164,E-R-C-2643
300,2014,1300020598,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-26980,-26980,0,0,0,-26980,H,10,INR,2014,00:00.0,1300020598,1,15,,2000,X,14001164,E-A-M-1375
300,2014,1300020599,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-12000,-12000,0,0,0,-12000,H,10,INR,2014,00:00.0,1300020599,1,15,,2000,X,14001164,E-R-C-3006
300,2014,1300020600,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-25000,-25000,0,0,0,-25000,H,10,INR,2014,00:00.0,1300020600,1,15,,2000,X,14001164,E-A-M-1271
300,2014,1300020601,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-150000,-150000,0,0,0,-150000,H,10,INR,2014,00:00.0,1300020601,1,15,,2000,X,14001164,S-R-S-2908
300,2014,1300020602,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI03,1000,,,,,,,,,-467000,-467000,0,0,0,-467000,H,10,INR,2014,00:00.0,1300020602,1,15,,2000,X,14001164,N-R-C-3161
300,2014,1300020603,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI03,1000,,,,,,,,,-1300,-1300,0,0,0,-1300,H,10,INR,2014,00:00.0,1300020603,1,15,,2000,X,14001164,N-T-C-1443
300,2014,1300020604,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI01,1000,,,,,,,,,-10000,-10000,0,0,0,-10000,H,10,INR,2014,00:00.0,1300020604,1,15,,2000,X,14001164,S-S-S-2165
300,2014,1300020605,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225008,,,101010000,,ZI02,1000,,,,,,,,,-7940,-7940,0,0,0,-7940,H,10,INR,2014,00:00.0,1300020605,1,15,,2000,X,14001164,E-A-M-1179
300,2014,1300020606,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-15880,-15880,0,0,0,-15880,H,10,INR,2014,00:00.0,1300020606,1,15,,2000,X,14001164,E-A-M-1369
300,2014,1300020607,0L,1010,1,RFBU,,INR,,BKPF,0,1,,225020,,,101010000,,ZI02,1000,,,,,,,,,-5000,-5000,0,0,0,-5000,H,10,INR,2014,00:00.0,1300020607,1,15,,2000,X,14001164,E-R-C-2249
